id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
1,North Star Manor,1000 Main Street,Aitkin,Aitkin,MN,55001,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50001,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.aitkin-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
86,Twin Cities Manor,1400 Oak Street,Walker,Cass,MN,55086,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50086,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.cass-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-93.265
87,Boundary Waters Commons,1500 Maple Avenue,Walker,Cass,MN,55087,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50087,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.cass-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9778,-93.255
88,Iron Range Care,1600 Pine Street,Walker,Cass,MN,55088,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50088,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.cass-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
89,North Star Manor,1000 Main Street,Montevideo,Chippewa,MN,55089,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50089,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.chippewa-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
90,Land of Lakes Commons,1100 Minnesota Avenue,Montevideo,Chippewa,MN,55090,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50090,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.chippewa-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9378,-93.295
91,Prairie View Care,1200 State Street,Montevideo,Chippewa,MN,55091,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50091,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.chippewa-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9478,-93.285
92,Gopher State Village,1300 Lake Street,Montevideo,Chippewa,MN,55092,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50092,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.chippewa-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9578,-93.275
93,Twin Cities Manor,1400 Oak Street,Montevideo,Chippewa,MN,55093,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50093,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.chippewa-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-93.265
94,Boundary Waters Commons,1500 Maple Avenue,Montevideo,Chippewa,MN,55094,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50094,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.chippewa-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9778,-93.255
95,Iron Range Care,1600 Pine Street,Montevideo,Chippewa,MN,55095,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50095,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.chippewa-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
96,North Star Manor,1000 Main Street,Center City,Chisago,MN,55096,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50096,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.chisago-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
97,Land of Lakes Commons,1100 Minnesota Avenue,Center City,Chisago,MN,55097,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50097,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.chisago-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9378,-93.295
98,Prairie View Care,1200 State Street,Center City,Chisago,MN,55098,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50098,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.chisago-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9478,-93.285
99,Gopher State Village,1300 Lake Street,Center City,Chisago,MN,55099,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50099,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.chisago-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9578,-93.275
100,Twin Cities Manor,1400 Oak Street,Center City,Chisago,MN,55100,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50100,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.chisago-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-93.265
101,Boundary Waters Commons,1500 Maple Avenue,Center City,Chisago,MN,55101,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50101,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.chisago-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9778,-93.255
102,Iron Range Care,1600 Pine Street,Center City,Chisago,MN,55102,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50102,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.chisago-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
103,North Star Manor,1000 Main Street,Moorhead,Clay,MN,55103,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50103,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.clay-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.822100000000006,-96.80980000000001
104,Land of Lakes Commons,1100 Minnesota Avenue,Moorhead,Clay,MN,55104,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50104,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.clay-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.832100000000004,-96.7998
105,Prairie View Care,1200 State Street,Moorhead,Clay,MN,55105,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50105,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.clay-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.8421,-96.7898
106,Gopher State Village,1300 Lake Street,Moorhead,Clay,MN,55106,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50106,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.clay-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.8521,-96.77980000000001
107,Twin Cities Manor,1400 Oak Street,Moorhead,Clay,MN,55107,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50107,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.clay-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.862100000000005,-96.7698
108,Boundary Waters Commons,1500 Maple Avenue,Moorhead,Clay,MN,55108,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50108,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.clay-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.8721,-96.7598
109,Iron Range Care,1600 Pine Street,Moorhead,Clay,MN,55109,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50109,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.clay-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.8821,-96.74980000000001
110,Mississippi River Manor,1700 Cedar Avenue,Moorhead,Clay,MN,55110,(619) 307-1007,Senior Living,Assisted Living; Memory Care; Independent Living,42,MN-ALF-50110,Minnesota Department of Health,2024-10-08,82,False,False,False,https://www.clay-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.892100000000006,-96.7398
111,Northwoods Village,1800 First Street,Moorhead,Clay,MN,55111,(620) 308-1008,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,43,MN-ALF-50111,Minnesota Department of Health,2024-11-09,83,False,True,True,https://www.clay-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.902100000000004,-96.80980000000001
112,Lakeshore Commons,1900 Second Street,Moorhead,Clay,MN,55112,(621) 309-1009,Senior Living,Continuing Care; Adult Day Services; Personal Care,44,MN-ALF-50112,Minnesota Department of Health,2024-03-10,84,True,False,False,https://www.clay-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.9121,-96.7998
113,North Star Manor,1000 Main Street,Bagley,Clearwater,MN,55113,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50113,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.clearwater-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
114,Land of Lakes Commons,1100 Minnesota Avenue,Bagley,Clearwater,MN,55114,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50114,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.clearwater-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9378,-93.295
115,Prairie View Care,1200 State Street,Bagley,Clearwater,MN,55115,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50115,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.clearwater-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9478,-93.285
116,Gopher State Village,1300 Lake Street,Bagley,Clearwater,MN,55116,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50116,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.clearwater-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9578,-93.275
117,Twin Cities Manor,1400 Oak Street,Bagley,Clearwater,MN,55117,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50117,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.clearwater-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-93.265
118,Boundary Waters Commons,1500 Maple Avenue,Bagley,Clearwater,MN,55118,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50118,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.clearwater-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9778,-93.255
119,Iron Range Care,1600 Pine Street,Bagley,Clearwater,MN,55119,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50119,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.clearwater-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
120,North Star Manor,1000 Main Street,Grand Marais,Cook,MN,55120,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50120,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.cook-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
121,Land of Lakes Commons,1100 Minnesota Avenue,Grand Marais,Cook,MN,55121,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50121,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.cook-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9378,-93.295
122,Prairie View Care,1200 State Street,Grand Marais,Cook,MN,55122,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50122,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.cook-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9478,-93.285
123,Gopher State Village,1300 Lake Street,Grand Marais,Cook,MN,55123,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50123,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.cook-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9578,-93.275
124,Twin Cities Manor,1400 Oak Street,Grand Marais,Cook,MN,55124,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50124,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.cook-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-93.265
125,Boundary Waters Commons,1500 Maple Avenue,Grand Marais,Cook,MN,55125,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50125,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.cook-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9778,-93.255
126,Iron Range Care,1600 Pine Street,Grand Marais,Cook,MN,55126,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50126,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.cook-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
127,North Star Manor,1000 Main Street,Windom,Cottonwood,MN,55127,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50127,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.cottonwood-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.927800000000005,-93.305
128,Land of Lakes Commons,1100 Minnesota Avenue,Windom,Cottonwood,MN,55128,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50128,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.cottonwood-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9378,-93.295
129,Prairie View Care,1200 State Street,Windom,Cottonwood,MN,55129,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50129,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.cottonwood-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9478,-93.285
130,Gopher State Village,1300 Lake Street,Windom,Cottonwood,MN,55130,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50130,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.cottonwood-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9578,-93.275
131,Twin Cities Manor,1400 Oak Street,Windom,Cottonwood,MN,55131,(616) 304-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,MN-ALF-50131,Minnesota Department of Health,2024-07-05,79,False,True,True,https://www.cottonwood-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.967800000000004,-93.265
132,Boundary Waters Commons,1500 Maple Avenue,Windom,Cottonwood,MN,55132,(617) 305-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,MN-ALF-50132,Minnesota Department of Health,2024-08-06,80,False,False,False,https://www.cottonwood-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9778,-93.255
133,Iron Range Care,1600 Pine Street,Windom,Cottonwood,MN,55133,(618) 306-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,MN-ALF-50133,Minnesota Department of Health,2024-09-07,81,True,True,False,https://www.cottonwood-senior-living.com,Active,Minnesota Department of Health,2025-07-17,44.9878,-93.245
134,North Star Manor,1000 Main Street,Brainerd,Crow Wing,MN,55134,(612) 300-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,MN-ALF-50134,Minnesota Department of Health,2024-03-01,75,True,True,True,https://www.crowwing-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.327200000000005,-94.2363
135,Land of Lakes Commons,1100 Minnesota Avenue,Brainerd,Crow Wing,MN,55135,(613) 301-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,MN-ALF-50135,Minnesota Department of Health,2024-04-02,76,False,False,False,https://www.crowwing-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.3372,-94.2263
136,Prairie View Care,1200 State Street,Brainerd,Crow Wing,MN,55136,(614) 302-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,MN-ALF-50136,Minnesota Department of Health,2024-05-03,77,False,True,False,https://www.crowwing-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.3472,-94.21629999999999
137,Gopher State Village,1300 Lake Street,Brainerd,Crow Wing,MN,55137,(615) 303-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,MN-ALF-50137,Minnesota Department of Health,2024-06-04,78,True,False,False,https://www.crowwing-senior-living.com,Active,Minnesota Department of Health,2025-07-17,46.3572,-94.2063
