X,Y,OBJECTID,Number,Legal_Name,Business_Name,Capacity_Per_PEU,Address,Address_2,City,County,Zip_Code,Phone_Number,Latitude,Longitude,CountyName
-117.2168595,32.8238640000001,118,1528789534,AVALON PALM CARE INC,AVALON PALM,6,3271 INNUIT AVE,,SAN DIEGO,San Diego,92117,619-756-2279,32.82400079266,-117.216906438658,San Diego County
-118.528191,34.173666,119,1356707533,AVANTGARDE SENIOR LIVING           ,AVANTGARDE SR LVNG TARZANA         ,138,5645 LINDLEY AVE,,TARZANA             ,Los Angeles,91356,8188810055,34.173666,-118.527309475243,Los Angeles County
-120.0475935,36.7313040000001,120,1679927016,AUTUMN RIDGE LP                    ,AUTUMN RIDGE ASSISTED LIVING       ,34,14280 W STANISLAUS AVE,,KERMAN              ,Fresno,93630,5598427727,36.730983476023,-120.0475935,Fresno County
-117.542556,33.987807,121,1326521626,AVERY GARDEN ASSISTED LIVING       ,AVERY GARDEN ASSISTED LIVING       ,6,5377 FULMER CT,,JURUPA VALLEY       ,Riverside,91752,8185159279,33.987790236194,-117.542290126031,Riverside County
-117.2746935,32.823612,122,1013675719,AVANTGARDE SENIOR LIVING OF LA JOLLA,AVANTGARDE SENIOR LIVING OF LA JOLLA,45,6211 LA JOLLA HERMOSA,,LA JOLLA,San Diego,92037,858-456-8619,32.82352977353,-117.274891983467,San Diego County
-119.746278,36.8685090000001,123,1356713135,JMJ CARESERVICES LLC               ,BACKER SENIOR CAREHOME             ,6,9127 NORTH BACKER AVE,,FRESNO              ,Fresno,93720,5594331887,36.868734221738,-119.746224439639,Fresno County
-117.198576,33.9508980000001,124,1750980835,AVERY GARDEN SENIOR CARE HOME INC,AVERY GARDEN SENIOR CARE HOME INC,8,26600 IRONWOOD AVE,,MORENO VALLEY,Riverside,92555,8185159279,33.949207621587,-117.198700806538,Riverside County
-121.2865425,38.1163770000001,125,1508517426,ATLANTIS LODI OPCO LLC,BALANCE ASSISTED LIVING AND MEMORY CARE,145,1321 S FAIRMONT AVE,,LODI,SAN JOAQUIN,95240,209-334-3436,38.116390159588,-121.285783099572,San Joaquin County
-118.5026175,34.2098820000001,126,1346922713,BALBOA ASSISTED LIVING INC,BALBOA ASSISTED LIVING INC,6,7647 PASO ROBLES AVE,,LAKE BALBOA,LOS ANGELES,91406,818-434-9916,34.209880742715,-118.502395547204,Los Angeles County
-121.920597,38.021868,127,1922463439,VIVIAN ROSE PRICE,BALTIC SEA MANOR 1,6,311 BALTIC SEA CT,,PITTSBURG,Contra Costa,94565,925-783-0988,38.021941509291,-121.920362055254,Contra Costa County
-117.374535,33.9137640000001,128,1750072484,AVERY GARDEN ASSISTED LIVING-RIVERSIDE,AVERY GARDEN ASSISTED LIVING-RIVERSIDE,6,7675 WOODVIEW STREET,,RIVERSIDE,RIVERSIDE,92506,818-515-9279,33.913764,-117.374535,Riverside County
-121.877613,38.0070000000001,129,1922463439,VIVIAN ROSE PRICE                  ,"BALTIC SEA MANOR, LLC              ",6,2237 LYNBROOK DR,,PITTSBURG           ,Contra Costa,94565,5597654916,38.007208541751,-121.877613,Contra Costa County
-117.3615075,33.954642,130,1134800238,BARDWELLS PINES MANOR LLC,BARDWELLS PINES MANOR LLC,6,5336 BARDWELL AVE,,RIVERSIDE,RIVERSIDE,92506,786-219-6008,33.954694973628,-117.361850738935,Riverside County
-118.215819,33.7874400000001,131,1578739637,BAY BREEZE CARE                    ,BAY BREEZE CARE                    ,76,1653 SANTA FE AVENUE,,LONG BEACH          ,Los Angeles,90813,5624328033,33.78744,-118.215507528478,Los Angeles County
-118.492298292,34.270465325,132,1730872706,BE HAPPY BE HOME INC,"BE HAPPY, BE HOME",6,11035 MONOGRAM AVE,,GRANADA HILLS,LOS ANGELES,91344,818-400-1101,34.270465324741,-118.492298292035,Los Angeles County
-118.5519015,34.174701,133,1871219717,BE WELL SENIOR LIVING II INC,BE WELL SENIOR LIVING II INC,6,5711 BECKFORD AVE,,TARZANA,LOS ANGELES,91356,818-578-5839,34.174703095476,-118.551477794795,Los Angeles County
-117.3233475,33.1741890000001,134,1780275461,CAMINO REAL CARE LLC,BAYSHIRE CARLSBAD,125,3140 EL CAMINO REAL,,CARLSBAD,SAN DIEGO,92008,760-720-9898,33.173731180449,-117.32401838753,San Diego County
-118.4244075,34.1632080000001,135,1235855180,BE WELL SENIOR LIVING II INC,BE WELL SENIOR LIVING II INC,6,5104 VARNA AVE,,SHERMAN OAKS,LOS ANGELES,91423,818-646-3412,34.163209257285,-118.424672703416,Los Angeles County
-118.4544225,34.160607,136,1326764267,BE WELL SENIOR LIVING INC,BE WELL SENIOR LIVING INC,6,14739 MORRISON STREET,,SHERMAN OAKS,LOS ANGELES,91403,323-646-8858,34.160336767442,-118.454427780599,Los Angeles County
-118.3991805,34.034049,137,1639790744,BEIT SHALOM,BEIT SHALOM,6,3121 CASTLE HEIGHTS AVE,,LOS ANGELES,Los Angeles,90034,310-309-0405,34.033950261181,-118.398832148104,Los Angeles County
-117.1643625,33.912018,138,1073190112,SANA KHAN,BELLA CORTINA RESIDENTIAL CARE FACILITY,6,28571 YAROW WAY,,MORENO VALLEY,Riverside,92555,9092822319,33.912223608085,-117.164369289342,Riverside County
-118.379925,34.049043,139,1366025496,BEIT SHALOM GROUP LLC,BEIT SHALOM GROUP LLC,6,1620 S SHERBOURNE DR,,LOS ANGELES,Los Angeles,90035,2132227598,34.049069989728,-118.380198417682,Los Angeles County
-116.404911,33.7567950000001,140,1841914876,MIRAGE CARE LLC,BAYSHIRE RANCHO MIRAGE,135,72201 COUNTRY CLUB DRIVE,,RANCHO MIRAGE,RIVERSIDE,92270,760-340-5999,33.757773503376,-116.404911,Riverside County
-122.0686425,37.6767090000001,141,1598480766,"ARK ANGEL II, LLC",BELLA VISTA,42,1641-1659 D STREET,,HAYWARD,ALAMEDA,94541,510-397-0751,37.676919469589,-122.068754733683,Alameda County
-117.3069855,34.026894,142,1548983869,BELLA GARDEN LLC,BELLA GARDEN RESIDENTIAL SENIOR CARE,6,22790 VAN BUREN ST,,GRAND TERRACE,SAN BERNARDINO,92313,909-285-7878,34.026647069133,-117.306984242715,San Bernardino County
-118.158273,34.190523,143,1043670235,ROBSAG INC                         ,BELLA VISTA AT LINCOLN             ,50,2612 LINCOLN AVE,,ALTADENA            ,Los Angeles,91001,6267944103,34.190612351088,-118.158747750996,Los Angeles County
-116.9330085,33.7398930000001,144,1760059513,BELL'S COTTAGE LLC,BELL'S COTTAGE,6,26272 KATHY LANE,,HEMET,Riverside,92544,9514803292,33.739677668907,-116.933135485833,Riverside County
-119.832777,36.7695450000001,145,1598169666,BELMAR VILLA LLC                   ,BELMAR VILLA LLC                   ,100,2020 N WEBER AVE,,FRESNO              ,Fresno,93705,5594865977,36.769549610047,-119.833279411276,Fresno County
-118.071018,33.869133,146,1669070397     ,BELSHIRE PARAISO LLC               ,BELSHIRE PARAISO                   ,4,17807 BELSHIRE AVE,,ARTESIA             ,Los Angeles,90701,5624026422,33.868985310866,-118.070775511541,Los Angeles County
-122.2210935,37.793304,147,1841295003,BELLAKEN HEALTH GROUP              ,BELLAKEN SKILLED NURSING           ,58,2780 26TH AVE,,OAKLAND             ,Alameda,94601,5105361838,37.793394356916,-122.221363481101,Alameda County
-118.150326,34.1759970000001,148,1568756922,ROBSAG INC                         ,BELLA VISTA RETIREMENT             ,72,1760 N FAIR OAKS AVE,,PASADENA            ,Los Angeles,91103,6267944103,34.175997,-118.150714501212,Los Angeles County
-118.4758785,34.248096,149,1790532661,BEST CARE ASSISTED LIVING ON HASKELL,BEST CARE ASSISTED LIVING ON HASKELL,6,9756 HASKELL AVE,,NORTH HILLS,LOS ANGELES,91343,818-810-9931,34.248096,-118.476163987622,Los Angeles County
-118.50309,34.023645,150,1447988381,SPECIALIZED COMMUNITY HEALTHCARE COMPANY,BENTLEY SUITES,44,851 4TH STREET,,SANTA MONICA,LOS ANGELES,90403,213-478-0800,34.02380517817,-118.502903670292,Los Angeles County
-117.6761835,34.055262,151,1891399499,STA CLARA INC                      ,BEST CARE GUEST HOME               ,14,817 S OAKS AVE,,ONTARIO             ,San Bernardino,91762,9096388871,34.055262,-117.6761835,San Bernardino County
-118.0588005,34.585245,152,1174791396,IGID SENIOR CARE INC               ,BEST ELDER CARE III                ,6,38648 CORTINA WAY,,PALMDALE            ,Los Angeles,93552,6612092027,34.585245,-118.059053968752,Los Angeles County
-118.014201,34.5658320000001,153,1730357468,IGID SENIOR CARE INC               ,BEST ELDER CARE                    ,6,37620 SIMI ST,,PALMDALE            ,Los Angeles,93552,6612092027,34.565872400773,-118.014437118212,Los Angeles County
-119.138931,35.4069180000001,154,1659763480,RLZ HEALTHCARE GROUP LLC           ,BETHAN JOY GARDEN                  ,6,12302 RAMBLER AVE,,BAKERSFIELD         ,Kern,93312,9166702647,35.406708452421,-119.138931,Kern County
-121.3031295,38.6968680000001,155,1477926038,BEST LIFE HOME CARE LLC            ,BEST LIFE HOME CARE LLC            ,6,7205 BARANGA DRIVE,,CITRUS HEIGHTS      ,Sacramento,95621,9167262292,38.696868,-121.3031295,Sacramento County
-118.4392215,34.2954720000001,156,1598476699,BETD SAN FERNANDO CARE LLC,BETD SAN FERNANDO CARE LLC,6,628 N LAZARD STREET,,SAN FERNANDO,LOS ANGELES,91340,818-493-8351,34.295652127099,-118.439432388684,Los Angeles County
-118.3743,34.2068850000001,157,1154029080,BEST CHOICE SENIOR CARE INC,BEST CHOICE SENIOR CARE,6,11159 COHASSET STREET,,SUN VALLEY,LOS ANGELES,91352,818-433-1682,34.206645361388,-118.374301844019,Los Angeles County
-121.226454,38.671434,158,1912603465,BETHESDA SENIOR CARE LLC,BETHESDA SENIOR CARE,6,8874 NIMBUS WAY,,ORANGEVALE,Sacramento,95662,916-627-0305,38.671434,-121.226454,Sacramento County
-121.358313,38.0400030000001,159,1558071308,KINGSWAY INTERNATIONAL LLC,BETHEL PLACE ASSISTED LIVING,6,9732 NORTHSTAR COURT,,STOCKTON,SAN JOAQUIN,95209,209-932-9481,38.040003,-121.358581472359,San Joaquin County
-117.1036665,33.581169,160,1437855749,BETTY'S PLACE LLC,BETTY'S PLACE,6,37182 SIERRA GROVE DRIVE,,MURRIETA,RIVERSIDE,92563,951-821-1291,33.581009492383,-117.103800358994,Riverside County
-118.3828185,34.0587090000001,161,1710358882,IRANIAN JEWISH SENIOR CENTER       ,BEVERLY HILLS LOVING CARE          ,176,1019 S WOOSTER,,LOS ANGELES         ,Los Angeles,90035,3106521323,34.058701037192,-118.382492527786,Los Angeles County
-117.4129695,33.950097,162,1326672973,BLESSED ELDER CARE INC             ,BLESSED ELDER CARE INC             ,12,5041 SIERRA ST,,RIVERSIDE           ,Riverside,92504,9515886533,33.94974638499,-117.412965057591,Riverside County
-119.6769105,36.775791,163,1013627405,BLOSSOM CREEKS ASSISTED LIVING 2 INC,BLOSSOM CREEKS ASSISTED LIVING 2 INC,6,2770 N BURGAN AVE,,FRESNO,FRESNO,93727,559-598-9515,36.775791,-119.677153994287,Fresno County
-117.3505995,33.936336,164,1396487070,BLISSFUL CANYON HOMECARE LLC,BLISSFUL CANYON HOMECARE,6,1770 CENTURY AVE,,RIVERSIDE,Riverside,92506,951-295-7097,33.936517552023,-117.350669824168,Riverside County
-118.3836915,34.052742,165,1891308425,BEVERLY HILLS TERRACE LLC          ,BEVERLY HILLS TERRACE              ,110,1470 S ROBERTSON BLVD,,LOS ANGELES         ,Los Angeles,90035,3102883261,34.052771588118,-118.384033649288,Los Angeles County
-119.6690715,36.7293240000001,166,1497291751,"SAMRA, RAJVINDER                   ",BLOSSOM CREEKS ASSISTED LVNG       ,6,501 SOUTH APRICOT AVE,,FRESNO              ,Fresno,93727,5595989515,36.729327771856,-119.668822306019,Fresno County
-117.9341865,33.834573,167,1881250025,BLUE SKY MANOR INC,BLUE SKY MANOR INC,50,280 N WILSHIRE AVE,,ANAHEIM,Orange,92801,7148442667,33.834252140747,-117.93435790992,Orange County
-117.3258945,33.924924,168,1073295432,BLISSFUL CANYON HOME CRE LLC,BLISSFUL CANYON HOME CARE II,6,284 ALDERWOOD WAY,,RIVERSIDE,RIVERSIDE,92506-6263,951-776-8351,33.924670950343,-117.325944204686,Riverside County
-117.813168,33.6645090000001,169,1164872636,BLUE JASMINE VILLA                 ,BLUE JASMINE VILLA                 ,6,18 SEQUOIA TREE LANE,,IRVINE              ,Orange,92612,9493502338,33.664275563997,-117.812967672514,Orange County
-117.1012005,34.026129,170,1609153402,JAMES BRASWELL ENTERPRISES         ,BRASWELLS YUCAIPA LEISORE MA       ,61,32195 AVENUE E,,YUCAIPA             ,San Bernardino,92399,9097951314,34.026593525074,-117.1012005,San Bernardino County
-117.0512865,34.0305300000001,171,1376901447,BRASWELLS MEDITERRANEAN            ,BRASWELLS MEDITERRANEAN            ,130,12295 FOURTH STREET,,YUCAIPA             ,San Bernardino,92399,9097971131,34.030524970858,-117.051850350626,San Bernardino County
-118.460394,34.227225,172,1417730946,BREATH OF SUNSHINE INC,BREATH OF SUNSHINE,6,8627 NORWICH AVE,,NORTH HILLS,LOS ANGELES,91343,323-683-8080,34.227044705263,-118.46019920457,Los Angeles County
-117.1646055,34.044768,173,1518407113,JAMES W BRASWELL                   ,BRASWELLS CHATEAU VILLA            ,156,620 E HIGHLAND AVENUE,,REDLANDS            ,San Bernardino,92374,9097930433,34.045078549513,-117.164857543828,San Bernardino County
-118.4866515,34.251633,174,1588219067,BRILLIANT SENIOR CARE INC,BRILLIANT SENIOR CARE FACILITY,6,16246 VINTAGE STREET,,NORTH HILLS,LOS ANGELES,91343,424-333-2200,34.251874817907,-118.486648398696,Los Angeles County
-118.2664125,34.1473320000001,175,1376734087,BROADVIEW RESD CARE CNT            ,BROADVIEW RESD CARE CNT            ,180,535 W BROADWAY,,GLENDALE            ,Los Angeles,91204,8182464951,34.146841071931,-118.266405878296,Los Angeles County
-118.1343195,33.870051,176,1124490792,PREMIERCARE 2 CONGREGATE LIVING INC,BRIGHT STAR ASSISTED LIVING,70,9349 ROSE ST,,BELLFLOWER,Los Angeles,90706,5628044700,33.869623522938,-118.1343195,Los Angeles County
-121.721022,37.9954530000001,177,1912379231,BUTTONS ELDERLY CARE               ,BUTTONS ELDERLY CARE               ,6,1448 BUTTONS CT,,OAKLEY              ,Contra Costa,94561,9253545144,37.995258456027,-121.721022,Contra Costa County
-119.12688,35.307756,178,1750846143,BUENA VISTA MANOR ARF INC          ,BUENA VISTA MANOR ARF INC          ,6,11126 VISTA DEL VALLE DR,,BAKERSFIELD         ,Kern,93311,3109258857,35.307572603959,-119.126749577587,Kern County
-117.2322495,33.9234930000001,179,1780344739,C & M COMFORT HOME LLC,C & M COMFORT HOME,6,24662 MANTEE PLACE,,MORENO VALLEY,Riverside,92553,9513785820,33.923264844596,-117.232246650153,Riverside County
-118.0902195,33.8637150000001,180,1598478745,CLONTARF MANOR INC,C.M.A.,48,18432 GRIDLEY RD,,ARTESIA,LOS ANGELES,90701,562-860-2479,33.863711311963,-118.090826433609,Los Angeles County
-118.553877,34.1986860000001,181,1245967801,CALIFORNIA DREAM ASSISTED LIVING INC,CALIFORNIA DREAM ASSISTED LIVING,6,7043 TAMPA AVE,,RESEDA,Los Angeles,91335,818-578-3244,34.198686,-118.553567456316,Los Angeles County
-117.418797,33.9317370000001,182,1477037299,CA HOME FOR THE ADULT DEAF         ,CA HOME FOR THE ADULT DEAF         ,6,3615 CROWELL AVE,,RIVERSIDE           ,Riverside,92504,6267018960,33.931687714409,-117.41905239659,Riverside County
-116.9679915,33.724161,183,1568088193,BUENA VISTA AL LLC,BUENA VISTA ASSISTED LIVING,49,1393 S BUENA VISTA ST,,HEMET,Riverside,92543,9516585160,33.724161,-116.967216006318,Riverside County
-118.085994,34.0899840000001,184,1730787813,SAN GABRIEL SENIOR LIV INC,CALIFORNIA MISSION INN,85,8417 MISSION DR,,ROSEMEAD,LOS ANGELES,91770,626-287-0438,34.089346723902,-118.086330533412,Los Angeles County
-116.9468685,32.818815,185,1285306613,CALIFORNIA HOMES FOR SENIORS INC,CALIFORNIA HOMES FOR SENIORS,15,1061 EAST BRADLEY AVE,,EL CAJON,San Diego,92021,6194482870,32.819053548964,-116.9468685,San Diego County
-118.4573295,34.2433980000001,186,1114680816,CALIFORNIA STATE HEALTH GROUP LLC,CALIFORNIA STATE HEALTH GROUP LLC,6,9526 SALOMA AVE,,NORTH HILLS,Los Angeles,91343,818-660-7742,34.243597573115,-118.457529073115,Los Angeles County
-119.669679,36.7421130000001,187,1487654646,CALIFORNIA HOME FOR THE AGED INC,CALIFORNIA ARMENIAN HOME,392,6720 E KINGS CANYON RD,,FRESNO,FRESNO,93727,559-251-8414,36.742113,-119.669679,Fresno County
-117.469287,33.9102090000001,188,1255755237,CALOAKS CARE GROUP INC             ,CALOAKS SENIOR LIVING              ,74,3891 POLK ST,,RIVERSIDE           ,Riverside,92505,9512022276,33.909623943159,-117.47034395799,Riverside County
-121.387509,38.4670620000001,189,1144710559,CAMELOT CARE BUCKS HARBOR          ,CAMELOT CARE BUCKS HARBOR          ,6,8006 BUCKS HARBOR WAY,,SACRAMENTO          ,Sacramento,95828,9168030815,38.467062,-121.387509,Sacramento County
-121.5237105,38.4973650000001,190,1184133936,"SMCA GROUP, INC                    ",CALL IT HOME                       ,6,974 PARK RANCH WAY,,SACRAMENTO          ,Sacramento,95831,9168258677,38.497365,-121.5237105,Sacramento County
-118.058634,33.7770090000001,191,1043891807,CANDLEBERRY CARE,CANDLEBERRY CARE,6,4216 CANDLEBERRY AVE,,SEAL BEACH,Orange,90740,7146466750,33.777152246725,-118.058531321686,Orange County
-117.200466,32.8162140000001,192,1962134197,SUNNY DAY RCFE LLC,CANYON GUEST HOME,6,4224 EMET COURT,,SAN DIEGO,San Diego,92117,858-483-9845,32.816076872064,-117.200583095187,San Diego County
-117.776439,33.8971950000001,193,1730961889,CELARON MANORS LLC,CARE CELINE I,6,4381 CAMPHOR AVENUE,,YORBA LINDA,ORANGE,92886,714-801-5208,33.89714135582,-117.776192069133,Orange County
-117.1646955,33.629328,194,1841991767,CARAWAY PLACE ASSISTED LIVING LLC,CARAWAY PLACE ASSISTED LIVING,6,33850 CARAWAY PLACE,,MURRIETA,Riverside,92563,951-217-8337,33.629154410785,-117.164892223267,Riverside County
-121.2955605,38.6980290000001,195,1851762140,CANDLELIGHT HOME CARE RCFE         ,CANDLELIGHT HOME CARE RCFE         ,6,7224 CANDLELIGHT WAY,,CITRUS HEIGHTS      ,Sacramento,95621,9167255680,38.698029,-121.2955605,Sacramento County
-117.814716,33.7815630000001,196,1821678038,CARE AYESHA LLC,CARE AYESHA,6,452 S SWIDLER PLACE,,ORANGE,Orange,92869,7146466750,33.781378849587,-117.814499914536,Orange County
-117.902322,33.62895,197,1366021156,CARE JORDAN SENIOR HOMES LLC,CARE JORDAN 2,6,1615 KENT LANE,,NEWPORT BEACH,Orange,92660,7146466750,33.629149824572,-117.902270451295,Orange County
-117.8304705,33.782229,198,1881385250,CARE CONNECTION USA LLC,CARE CONNECTION,6,416 S JENNIFER LN,,ORANGE,ORANGE,92869,714-289-2273,33.782229,-117.830196998499,Orange County
-117.9472275,33.9423570000001,199,1558925107,MARSTEL SENIOR HOMES LLC           ,CARE MARSTEL 1                     ,6,1050 KINGSTON DR,,LA HABRA            ,Orange,90631,5622456669,33.942353228144,-117.947464121127,Orange County
-117.9765225,33.690546,200,1275187700,CARE JORDAN SENIOR HOMES LLC       ,CARE JORDAN SENIOR HOMES           ,6,8728 CANARY AVE,,FOUNTAIN VALLEY     ,Orange,92708,5623654155,33.690735179555,-117.976531300998,Orange County
-121.2882075,38.706759,201,1023789302,CAREHAVEN LLC,CAREHAVEN VALENCIA,6,7545 ORANGE DRIVE,,SACRAMENTO,Sacramento,95610,9167706554,38.706759,-121.2882075,Sacramento
-117.818676,33.780897,202,1801367479,CARE JULIET LLC                    ,CARE JULIET 1                      ,6,479 S. WELLINGTON RD,,ORANGE              ,Orange,92869,6572239028,33.780897,-117.818902479024,Orange County
-117.827262,33.8141880000001,203,1649845678,CARE VANNA LLC,CARE VANNA,6,2438 EAST PARKSIDE AVE,,ORANGE,Orange,92867,7146466750,33.814341305009,-117.827266861504,Orange County
-121.3824375,38.4111720000001,204,1407063910,"CARING FAMILIES, INC               ","CARING FAMILIES, INC               ",6,8716 BRAY VISTA WAY,,ELK GROVE           ,Sacramento,95624,9166860420,38.411172,-121.3824375,Sacramento County
-119.770614,36.842337,205,1477921443     ,ELIZABETH SARKIS                   ,CARING HOMES                       ,6,787 E MINARETS AVE,,FRESNO              ,Fresno,93720,5594384325,36.842506482082,-119.770614,Fresno County
-118.445643,34.1550360000001,206,1639791288,CARMEL OAKS ASSISTED LIVING        ,CARMEL OAKS ASSISTED LIVING        ,6,4607 LENNOX AVE,,SHERMAN OAKS        ,Los Angeles,91423,7604000947,34.155033233972,-118.445481396907,Los Angeles County
-121.3827345,38.4111990000001,207,1760699284,"CARING FAMILIES, INC               ","CARING FAMILIES, INC               ",10,8712 BRAY VISTA WAY,,ELK GROVE           ,Sacramento,95624,9166850404,38.411199,-121.3827345,Sacramento County
-118.2711645,33.822756,208,1821704065,RESURRECCION CORPORATION,CARSON GUEST HOME,6,22418 CATSKILL AVE,,CARSON,LOS ANGELES,90745,310-830-2518,33.822754994172,-118.271366922962,Los Angeles County
-116.950899846,32.788413,209,1316649429,THARON SAN DIEGO LLC,CARROLL'S RESIDENTIAL CARE,144,655 S MOLLISON AVENUE,,EL CAJON,SAN DIEGO,92020,619-444-3181,32.788413,-116.950899845735,San Diego County
-117.827109,33.875298,210,1952916132,CARVER SENIOR HOMES LLC            ,CARVER SENIOR HOMES 2              ,6,17581 SHANE WAY,,YORBA LINDA         ,Orange,92886,7144012689,33.875084596745,-117.827096930059,Orange County
-118.270917,33.8321700000001,211,1083056105,"SECROM, INC                        ",CARSON SENIOR ASSISTED LIVIN       ,230,345 E CARSON ST,,CARSON              ,Los Angeles,90745,3108304010,33.831738499625,-118.270917,Los Angeles County
