id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
317,Magnolia House,9579 Gulf Drive,Spring Hill,Hernando,FL,34214,(772) 260-7638,Continuing Care Retirement Community,"Continuing Care, Assisted Living, Adult Day Care, Respite Care",45,FL-ALF-11510,Florida Agency for Health Care Administration,2024-10-08,86,True,False,True,https://www.springhill-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.086497,-85.440783
318,Springs Court,2353 Bayshore Drive,Spring Hill,Hernando,FL,34473,(321) 890-9173,Assisted Living Facility,"Memory Care, Respite Care, Independent Living",70,FL-ALF-47689,Florida Agency for Health Care Administration,2024-11-02,87,True,True,False,https://www.springhill-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.019707,-84.794257
319,Harbor Plaza,7618 Gulf Drive,Homosassa,Citrus,FL,33208,(689) 844-9196,Independent Living Community,"Skilled Nursing, Respite Care, Continuing Care, Adult Day Care",132,FL-ALF-51780,Florida Agency for Health Care Administration,2024-05-15,76,False,True,False,https://www.homosassa-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,30.793655,-83.202535
320,Grove Village,1841 Coral Way,Crystal River,Citrus,FL,34640,(561) 474-6332,Respite Care Center,"Assisted Living, Independent Living",71,FL-ALF-23018,Florida Agency for Health Care Administration,2024-09-15,86,True,True,True,https://www.crystalriver-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.034713,-85.248836
321,Coastal Center,2714 Atlantic Avenue,Inverness,Citrus,FL,33883,(689) 557-2140,Respite Care Center,"Continuing Care, Memory Care, Independent Living, Assisted Living",67,FL-ALF-97768,Florida Agency for Health Care Administration,2024-03-18,82,True,True,False,https://www.inverness-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.721871,-83.941469
322,Gardens House,3218 Atlantic Avenue,Inverness,Citrus,FL,34785,(941) 422-1695,Respite Care Center,"Skilled Nursing, Continuing Care, Respite Care",57,FL-ALF-22450,Florida Agency for Health Care Administration,2024-06-22,93,False,True,True,https://www.inverness-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.568336,-86.261638
323,Everglades Home,2009 Coral Way,Homosassa,Citrus,FL,32258,(689) 951-7499,Assisted Living Facility,"Respite Care, Memory Care, Assisted Living",31,FL-ALF-83122,Florida Agency for Health Care Administration,2024-10-28,81,True,False,True,https://www.homosassa-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.51527,-85.69878
324,Homosassa Village,5125 Gulf Drive,Homosassa,Citrus,FL,34701,(352) 993-6214,Respite Care Center,"Memory Care, Continuing Care, Respite Care",96,FL-ALF-22777,Florida Agency for Health Care Administration,2024-06-21,78,False,False,False,https://www.homosassa-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.466934,-80.651776
325,Crest Estates,8272 Washington Avenue,Wildwood,Sumter,FL,34673,(786) 294-5113,Assisted Living Facility,"Independent Living, Continuing Care",104,FL-ALF-58702,Florida Agency for Health Care Administration,2024-10-22,85,False,True,False,https://www.wildwood-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.402493,-83.487158
326,Sumter Commons,1954 Ocean Drive,Wildwood,Sumter,FL,32569,(813) 407-8759,Adult Family Care Home,"Memory Care, Respite Care, Assisted Living, Continuing Care",137,FL-ALF-22521,Florida Agency for Health Care Administration,2024-03-27,88,True,True,False,https://www.wildwood-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.994078,-82.481758
327,Golden Assisted Living,3676 Tamiami Trail,Wildwood,Sumter,FL,33926,(754) 407-7523,Adult Family Care Home,"Memory Care, Independent Living, Assisted Living, Respite Care",125,FL-ALF-82196,Florida Agency for Health Care Administration,2024-06-06,79,False,False,False,https://www.wildwood-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.601595,-80.631993
328,Eustis Retirement Community,9344 Biscayne Boulevard,Eustis,Lake,FL,33222,(352) 765-6951,Independent Living Community,"Assisted Living, Memory Care, Adult Day Care, Respite Care",123,FL-ALF-68730,Florida Agency for Health Care Administration,2024-02-11,87,True,False,False,https://www.eustis-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,30.326211,-82.628571
329,Golden Retirement Community,6271 Las Olas Boulevard,Eustis,Lake,FL,33529,(561) 879-9516,Skilled Nursing Facility,"Memory Care, Assisted Living, Continuing Care",96,FL-ALF-78453,Florida Agency for Health Care Administration,2024-06-26,97,False,False,False,https://www.eustis-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.01599,-80.064381
330,Vista Estates,3057 Biscayne Boulevard,Eustis,Lake,FL,32887,(321) 714-7523,Skilled Nursing Facility,"Skilled Nursing, Memory Care, Assisted Living",127,FL-ALF-29615,Florida Agency for Health Care Administration,2024-05-22,92,True,True,False,https://www.eustis-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.305821,-81.029676
331,Palm Care Center,6641 Park Avenue,Tavares,Lake,FL,34403,(321) 888-7463,Adult Family Care Home,"Skilled Nursing, Independent Living",44,FL-ALF-67922,Florida Agency for Health Care Administration,2024-10-16,86,True,False,False,https://www.tavares-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.046229,-80.384827
332,Lake Court,3912 Biscayne Boulevard,Eustis,Lake,FL,34991,(754) 295-3098,Independent Living Community,"Respite Care, Skilled Nursing, Adult Day Care, Continuing Care",78,FL-ALF-89963,Florida Agency for Health Care Administration,2024-11-10,76,False,True,False,https://www.eustis-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.535683,-80.126513
333,Everglades House,2589 Biscayne Boulevard,Tavares,Lake,FL,34636,(954) 639-9106,Continuing Care Retirement Community,"Continuing Care, Assisted Living, Adult Day Care, Memory Care",82,FL-ALF-56213,Florida Agency for Health Care Administration,2024-09-23,95,True,False,False,https://www.tavares-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,30.363473,-82.607691
334,Hibiscus Center,6953 Flagler Street,Dunnellon,Marion,FL,34232,(954) 220-6692,Memory Care Community,"Continuing Care, Skilled Nursing, Independent Living, Respite Care",119,FL-ALF-90689,Florida Agency for Health Care Administration,2024-05-04,94,True,False,True,https://www.dunnellon-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.4137,-84.881031
335,Flamingo Plaza,1481 Miracle Mile,Dunnellon,Marion,FL,32777,(772) 680-2699,Adult Family Care Home,"Adult Day Care, Continuing Care, Skilled Nursing, Memory Care",113,FL-ALF-19759,Florida Agency for Health Care Administration,2024-11-11,90,False,True,False,https://www.dunnellon-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.883709,-84.358406
336,Golden Village,3689 Park Avenue,Dunnellon,Marion,FL,33849,(863) 217-2484,Respite Care Center,"Memory Care, Skilled Nursing, Assisted Living",111,FL-ALF-74934,Florida Agency for Health Care Administration,2024-04-23,90,False,False,True,https://www.dunnellon-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.211778,-84.152797
337,Gardens Senior Living,4425 Biscayne Boulevard,Dunnellon,Marion,FL,34346,(727) 569-7641,Independent Living Community,"Respite Care, Independent Living",100,FL-ALF-85159,Florida Agency for Health Care Administration,2024-11-13,84,False,True,False,https://www.dunnellon-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,24.607236,-87.301421
338,Belleview Estates,264 Atlantic Avenue,Belleview,Marion,FL,34989,(786) 695-7649,Continuing Care Retirement Community,"Respite Care, Skilled Nursing",27,FL-ALF-53531,Florida Agency for Health Care Administration,2024-01-19,77,True,True,True,https://www.belleview-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.606812,-85.498285
339,Cedar Key Home,5352 Collins Avenue,Cedar Key,Levy,FL,34181,(407) 428-7503,Adult Day Care Center,"Adult Day Care, Respite Care, Independent Living, Continuing Care",99,FL-ALF-50971,Florida Agency for Health Care Administration,2024-07-18,97,True,True,False,https://www.cedarkey-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.17895,-87.202515
340,Vista Gardens,7705 Miracle Mile,Cedar Key,Levy,FL,33316,(754) 997-3522,Memory Care Community,"Adult Day Care, Independent Living",58,FL-ALF-33399,Florida Agency for Health Care Administration,2024-06-28,77,True,True,False,https://www.cedarkey-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.855881,-80.310899
341,Cypress Memory Care,5478 Washington Avenue,Bronson,Levy,FL,33127,(407) 440-1431,Continuing Care Retirement Community,"Adult Day Care, Skilled Nursing, Independent Living",83,FL-ALF-61133,Florida Agency for Health Care Administration,2024-06-16,85,False,True,False,https://www.bronson-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,30.07297,-84.285078
342,Williston Assisted Living,9821 Washington Avenue,Williston,Levy,FL,33359,(561) 706-1492,Continuing Care Retirement Community,"Skilled Nursing, Memory Care",37,FL-ALF-88154,Florida Agency for Health Care Administration,2024-12-26,88,True,False,True,https://www.williston-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.971849,-80.730225
343,Coastal Court,3873 Alton Road,Trenton,Gilchrist,FL,32161,(321) 397-1867,Skilled Nursing Facility,"Respite Care, Adult Day Care, Independent Living",87,FL-ALF-85987,Florida Agency for Health Care Administration,2024-07-03,91,True,False,True,https://www.trenton-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,24.938119,-86.329386
344,Azalea Residence,6673 Atlantic Avenue,Trenton,Gilchrist,FL,34702,(954) 711-1652,Assisted Living Facility,"Memory Care, Assisted Living, Continuing Care, Adult Day Care",98,FL-ALF-81168,Florida Agency for Health Care Administration,2024-05-14,88,True,True,True,https://www.trenton-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,24.64092,-84.134027
345,Trenton Assisted Living,6473 Atlantic Avenue,Trenton,Gilchrist,FL,34540,(386) 936-5378,Respite Care Center,"Assisted Living, Continuing Care, Skilled Nursing, Respite Care",100,FL-ALF-14107,Florida Agency for Health Care Administration,2024-12-19,95,False,False,False,https://www.trenton-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.105431,-80.873408
346,Vista Court,9495 Lincoln Road,Trenton,Gilchrist,FL,34235,(305) 421-4314,Respite Care Center,"Independent Living, Assisted Living",130,FL-ALF-94952,Florida Agency for Health Care Administration,2024-10-05,99,True,False,True,https://www.trenton-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,24.54269,-81.725449
347,Cypress House,7627 Ocean Drive,Trenton,Gilchrist,FL,33329,(561) 878-7444,Respite Care Center,"Skilled Nursing, Assisted Living",53,FL-ALF-63092,Florida Agency for Health Care Administration,2024-10-25,98,True,True,True,https://www.trenton-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,30.016413,-84.41776
348,Coastal Gardens,6016 Las Olas Boulevard,Gainesville,Alachua,FL,32601,(386) 761-5313,Continuing Care Retirement Community,"Skilled Nursing, Continuing Care, Adult Day Care, Respite Care",95,FL-ALF-14851,Florida Agency for Health Care Administration,2024-10-27,98,True,False,False,https://www.gainesville-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.658455,-82.304936
349,Gainesville Assisted Living,3133 Alton Road,Gainesville,Alachua,FL,32602,(727) 517-8718,Skilled Nursing Facility,"Memory Care, Adult Day Care",116,FL-ALF-14415,Florida Agency for Health Care Administration,2024-03-08,98,True,False,True,https://www.gainesville-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.667413,-82.322636
350,Alachua Retirement Community,4995 Bayshore Drive,Gainesville,Alachua,FL,32602,(321) 957-5579,Respite Care Center,"Respite Care, Adult Day Care, Skilled Nursing, Continuing Care",105,FL-ALF-38724,Florida Agency for Health Care Administration,2024-10-08,78,True,True,False,https://www.gainesville-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.662919,-82.309988
351,Everglades Gardens,591 Coral Way,Lakeland,Polk,FL,32307,(941) 724-4733,Skilled Nursing Facility,"Skilled Nursing, Independent Living, Assisted Living",104,FL-ALF-16059,Florida Agency for Health Care Administration,2024-09-16,89,False,True,True,https://www.lakeland-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.533435,-82.009388
352,Palms Assisted Living,2228 Washington Avenue,Bartow,Polk,FL,34874,(863) 289-8230,Assisted Living Facility,"Skilled Nursing, Assisted Living, Memory Care",38,FL-ALF-57469,Florida Agency for Health Care Administration,2024-08-28,97,False,False,True,https://www.bartow-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.36635,-84.558802
353,Bartow Gardens,6928 Park Avenue,Bartow,Polk,FL,32464,(689) 203-5443,Respite Care Center,"Memory Care, Continuing Care, Skilled Nursing",108,FL-ALF-34079,Florida Agency for Health Care Administration,2024-12-03,90,True,True,True,https://www.bartow-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.594291,-86.595459
354,Azalea Plaza,8288 Federal Highway,Lakeland,Polk,FL,33794,(941) 938-3493,Independent Living Community,"Memory Care, Assisted Living",28,FL-ALF-43395,Florida Agency for Health Care Administration,2024-09-20,79,True,True,True,https://www.lakeland-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.93108,-85.485858
355,Winter Haven Retirement Community,8057 Federal Highway,Winter Haven,Polk,FL,32283,(561) 324-7742,Independent Living Community,"Continuing Care, Adult Day Care, Skilled Nursing, Respite Care",113,FL-ALF-78679,Florida Agency for Health Care Administration,2024-02-04,92,True,True,True,https://www.winterhaven-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.09604,-85.015248
356,Golden Retirement Community,5096 Federal Highway,Winter Haven,Polk,FL,34597,(407) 435-7739,Continuing Care Retirement Community,"Skilled Nursing, Respite Care",97,FL-ALF-57953,Florida Agency for Health Care Administration,2024-03-22,82,True,True,True,https://www.winterhaven-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.090161,-83.615766
357,Lakeland Center,5124 Las Olas Boulevard,Lakeland,Polk,FL,33888,(863) 251-1191,Skilled Nursing Facility,"Memory Care, Skilled Nursing, Continuing Care, Adult Day Care",33,FL-ALF-72890,Florida Agency for Health Care Administration,2024-12-10,90,False,True,True,https://www.lakeland-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.433476,-85.322921
358,Polk Retirement Community,3970 Coral Way,Bartow,Polk,FL,32771,(727) 380-3873,Memory Care Community,"Memory Care, Continuing Care, Assisted Living, Skilled Nursing",46,FL-ALF-20272,Florida Agency for Health Care Administration,2024-07-28,81,False,True,True,https://www.bartow-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.651691,-84.411024
359,Hibiscus Village,2206 Flagler Street,Bartow,Polk,FL,34516,(321) 899-8519,Adult Day Care Center,"Skilled Nursing, Assisted Living, Memory Care, Adult Day Care",119,FL-ALF-42690,Florida Agency for Health Care Administration,2024-07-28,99,True,True,False,https://www.bartow-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.616317,-80.010274
360,Polk Assisted Living,7769 Ocean Drive,Winter Haven,Polk,FL,33180,(863) 780-1038,Assisted Living Facility,"Assisted Living, Skilled Nursing",67,FL-ALF-44783,Florida Agency for Health Care Administration,2024-09-11,86,False,True,False,https://www.winterhaven-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.216932,-86.692497
