id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
1,Razorback Manor,1000 Main Street,DeWitt,Arkansas,AR,71001,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80001,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.arkansas-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.1764,-91.37540000000001
336,Ozark Mountain Commons,1200 Razorback Boulevard,Waldron,Scott,AR,71336,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80336,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.scott-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.0464,-94.2554
337,Arkansas River Village,1300 Natural State Drive,Waldron,Scott,AR,71337,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80337,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.scott-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.0564,-94.2454
338,Razorback Manor,1000 Main Street,Marshall,Searcy,AR,71338,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80338,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.searcy-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.8264,-92.87540000000001
339,Natural State Village,1100 Arkansas Avenue,Marshall,Searcy,AR,71339,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80339,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.searcy-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.8364,-92.86540000000001
340,Ozark Mountain Commons,1200 Razorback Boulevard,Marshall,Searcy,AR,71340,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80340,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.searcy-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.846399999999996,-92.8554
341,Arkansas River Village,1300 Natural State Drive,Marshall,Searcy,AR,71341,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80341,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.searcy-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.856399999999994,-92.84540000000001
342,Razorback Manor,1000 Main Street,Fort Smith,Sebastian,AR,71342,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80342,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.sebastian-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.3359,-94.4385
343,Natural State Village,1100 Arkansas Avenue,Fort Smith,Sebastian,AR,71343,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80343,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.sebastian-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.3459,-94.4285
344,Ozark Mountain Commons,1200 Razorback Boulevard,Fort Smith,Sebastian,AR,71344,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80344,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.sebastian-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.3559,-94.4185
345,Arkansas River Village,1300 Natural State Drive,Fort Smith,Sebastian,AR,71345,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80345,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.sebastian-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.365899999999996,-94.4085
346,Little Rock Commons,1400 Ozark Street,Fort Smith,Sebastian,AR,71346,(505) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,34,AR-ALF-80346,Arkansas Department of Health,2024-07-05,79,False,True,True,https://www.sebastian-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.3759,-94.3985
347,Fayetteville Manor,1500 Little Rock Avenue,Fort Smith,Sebastian,AR,71347,(506) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,35,AR-ALF-80347,Arkansas Department of Health,2024-08-06,80,False,False,False,https://www.sebastian-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.3859,-94.3885
348,Fort Smith Village,1600 Fayetteville Boulevard,Fort Smith,Sebastian,AR,71348,(507) 206-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,36,AR-ALF-80348,Arkansas Department of Health,2024-09-07,81,True,True,False,https://www.sebastian-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.3959,-94.3785
349,Jonesboro Commons,1700 Fort Smith Drive,Fort Smith,Sebastian,AR,71349,(508) 207-1007,Senior Living,Assisted Living; Memory Care; Independent Living,37,AR-ALF-80349,Arkansas Department of Health,2024-10-08,82,False,False,False,https://www.sebastian-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.4059,-94.3685
350,Springdale Manor,1800 Jonesboro Street,Fort Smith,Sebastian,AR,71350,(509) 208-1008,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,38,AR-ALF-80350,Arkansas Department of Health,2024-11-09,83,False,True,True,https://www.sebastian-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.4159,-94.4385
351,Rogers Village,1900 Springdale Avenue,Fort Smith,Sebastian,AR,71351,(510) 209-1009,Senior Living,Continuing Care; Adult Day Services; Personal Care,39,AR-ALF-80351,Arkansas Department of Health,2024-03-10,84,True,False,False,https://www.sebastian-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.4259,-94.4285
352,Conway Commons,2000 Rogers Boulevard,Fort Smith,Sebastian,AR,71352,(511) 210-1010,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,40,AR-ALF-80352,Arkansas Department of Health,2024-04-11,85,False,True,False,https://www.sebastian-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.3359,-94.4185
353,Bentonville Manor,2100 Conway Drive,Fort Smith,Sebastian,AR,71353,(512) 211-1011,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,41,AR-ALF-80353,Arkansas Department of Health,2024-05-12,86,False,False,False,https://www.sebastian-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.3459,-94.4085
354,Hot Springs Village,2200 Bentonville Street,Fort Smith,Sebastian,AR,71354,(513) 212-1012,Senior Living,Assisted Living; Personal Care; Hospice Care,42,AR-ALF-80354,Arkansas Department of Health,2024-06-13,87,True,True,True,https://www.sebastian-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.3559,-94.3985
355,Pine Bluff Commons,2300 Hot Springs Avenue,Fort Smith,Sebastian,AR,71355,(514) 213-1013,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,43,AR-ALF-80355,Arkansas Department of Health,2024-07-14,88,False,False,False,https://www.sebastian-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.365899999999996,-94.3885
356,Texarkana Manor,2400 Pine Bluff Boulevard,Fort Smith,Sebastian,AR,71356,(515) 214-1014,Senior Living,Assisted Living; Memory Care; Independent Living,44,AR-ALF-80356,Arkansas Department of Health,2024-08-15,89,False,True,False,https://www.sebastian-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.3759,-94.3785
357,Razorback Manor,1000 Main Street,De Queen,Sevier,AR,71357,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80357,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.sevier-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.876400000000004,-94.37540000000001
358,Natural State Village,1100 Arkansas Avenue,De Queen,Sevier,AR,71358,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80358,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.sevier-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.8864,-94.36540000000001
359,Ozark Mountain Commons,1200 Razorback Boulevard,De Queen,Sevier,AR,71359,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80359,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.sevier-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.8964,-94.3554
360,Arkansas River Village,1300 Natural State Drive,De Queen,Sevier,AR,71360,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80360,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.sevier-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.9064,-94.34540000000001
361,Razorback Manor,1000 Main Street,Ash Flat,Sharp,AR,71361,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80361,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.sharp-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.0764,-91.5754
362,Natural State Village,1100 Arkansas Avenue,Ash Flat,Sharp,AR,71362,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80362,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.sharp-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.0864,-91.5654
363,Ozark Mountain Commons,1200 Razorback Boulevard,Ash Flat,Sharp,AR,71363,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80363,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.sharp-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.096399999999996,-91.55539999999999
364,Arkansas River Village,1300 Natural State Drive,Ash Flat,Sharp,AR,71364,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80364,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.sharp-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.106399999999994,-91.5454
365,Razorback Manor,1000 Main Street,Forrest City,St. Francis,AR,71365,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80365,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.stfrancis-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.976400000000005,-90.8254
366,Natural State Village,1100 Arkansas Avenue,Forrest City,St. Francis,AR,71366,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80366,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.stfrancis-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.9864,-90.8154
367,Ozark Mountain Commons,1200 Razorback Boulevard,Forrest City,St. Francis,AR,71367,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80367,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.stfrancis-senior-living.com,Active,Arkansas Department of Health,2025-07-17,34.9964,-90.80539999999999
368,Arkansas River Village,1300 Natural State Drive,Forrest City,St. Francis,AR,71368,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80368,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.stfrancis-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.0064,-90.7954
369,Razorback Manor,1000 Main Street,Mountain View,Stone,AR,71369,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80369,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.stone-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.7764,-92.17540000000001
370,Natural State Village,1100 Arkansas Avenue,Mountain View,Stone,AR,71370,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80370,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.stone-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.7864,-92.1654
371,Ozark Mountain Commons,1200 Razorback Boulevard,Mountain View,Stone,AR,71371,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80371,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.stone-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.7964,-92.1554
372,Arkansas River Village,1300 Natural State Drive,Mountain View,Stone,AR,71372,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80372,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.stone-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.8064,-92.14540000000001
373,Razorback Manor,1000 Main Street,El Dorado,Union,AR,71373,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80373,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.union-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.1764,-92.67540000000001
374,Natural State Village,1100 Arkansas Avenue,El Dorado,Union,AR,71374,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80374,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.union-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.1864,-92.6654
375,Ozark Mountain Commons,1200 Razorback Boulevard,El Dorado,Union,AR,71375,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80375,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.union-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.1964,-92.6554
376,Arkansas River Village,1300 Natural State Drive,El Dorado,Union,AR,71376,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80376,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.union-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.206399999999995,-92.64540000000001
377,Little Rock Commons,1400 Ozark Street,El Dorado,Union,AR,71377,(505) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,34,AR-ALF-80377,Arkansas Department of Health,2024-07-05,79,False,True,True,https://www.union-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.2164,-92.6354
378,Fayetteville Manor,1500 Little Rock Avenue,El Dorado,Union,AR,71378,(506) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,35,AR-ALF-80378,Arkansas Department of Health,2024-08-06,80,False,False,False,https://www.union-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.2264,-92.6254
379,Fort Smith Village,1600 Fayetteville Boulevard,El Dorado,Union,AR,71379,(507) 206-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,36,AR-ALF-80379,Arkansas Department of Health,2024-09-07,81,True,True,False,https://www.union-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.236399999999996,-92.61540000000001
380,Jonesboro Commons,1700 Fort Smith Drive,El Dorado,Union,AR,71380,(508) 207-1007,Senior Living,Assisted Living; Memory Care; Independent Living,37,AR-ALF-80380,Arkansas Department of Health,2024-10-08,82,False,False,False,https://www.union-senior-living.com,Active,Arkansas Department of Health,2025-07-17,33.2464,-92.6054
381,Razorback Manor,1000 Main Street,Clinton,Van Buren,AR,71381,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80381,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.vanburen-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.376400000000004,-92.47540000000001
382,Natural State Village,1100 Arkansas Avenue,Clinton,Van Buren,AR,71382,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80382,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.vanburen-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.3864,-92.4654
383,Ozark Mountain Commons,1200 Razorback Boulevard,Clinton,Van Buren,AR,71383,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80383,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.vanburen-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.3964,-92.4554
384,Arkansas River Village,1300 Natural State Drive,Clinton,Van Buren,AR,71384,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80384,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.vanburen-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.4064,-92.4454
385,Razorback Manor,1000 Main Street,Fayetteville,Washington,AR,71385,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80385,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.washington-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.0125,-94.1974
386,Natural State Village,1100 Arkansas Avenue,Fayetteville,Washington,AR,71386,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80386,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.washington-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.0225,-94.1874
387,Ozark Mountain Commons,1200 Razorback Boulevard,Fayetteville,Washington,AR,71387,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80387,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.washington-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.0325,-94.17739999999999
388,Arkansas River Village,1300 Natural State Drive,Fayetteville,Washington,AR,71388,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80388,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.washington-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.0425,-94.1674
389,Little Rock Commons,1400 Ozark Street,Fayetteville,Washington,AR,71389,(505) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,34,AR-ALF-80389,Arkansas Department of Health,2024-07-05,79,False,True,True,https://www.washington-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.0525,-94.1574
390,Fayetteville Manor,1500 Little Rock Avenue,Fayetteville,Washington,AR,71390,(506) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,35,AR-ALF-80390,Arkansas Department of Health,2024-08-06,80,False,False,False,https://www.washington-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.0625,-94.14739999999999
391,Fort Smith Village,1600 Fayetteville Boulevard,Fayetteville,Washington,AR,71391,(507) 206-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,36,AR-ALF-80391,Arkansas Department of Health,2024-09-07,81,True,True,False,https://www.washington-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.0725,-94.1374
392,Jonesboro Commons,1700 Fort Smith Drive,Fayetteville,Washington,AR,71392,(508) 207-1007,Senior Living,Assisted Living; Memory Care; Independent Living,37,AR-ALF-80392,Arkansas Department of Health,2024-10-08,82,False,False,False,https://www.washington-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.0825,-94.1274
393,Springdale Manor,1800 Jonesboro Street,Fayetteville,Washington,AR,71393,(509) 208-1008,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,38,AR-ALF-80393,Arkansas Department of Health,2024-11-09,83,False,True,True,https://www.washington-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.0925,-94.1974
394,Rogers Village,1900 Springdale Avenue,Fayetteville,Washington,AR,71394,(510) 209-1009,Senior Living,Continuing Care; Adult Day Services; Personal Care,39,AR-ALF-80394,Arkansas Department of Health,2024-03-10,84,True,False,False,https://www.washington-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.1025,-94.1874
395,Conway Commons,2000 Rogers Boulevard,Fayetteville,Washington,AR,71395,(511) 210-1010,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,40,AR-ALF-80395,Arkansas Department of Health,2024-04-11,85,False,True,False,https://www.washington-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.0125,-94.17739999999999
396,Bentonville Manor,2100 Conway Drive,Fayetteville,Washington,AR,71396,(512) 211-1011,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,41,AR-ALF-80396,Arkansas Department of Health,2024-05-12,86,False,False,False,https://www.washington-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.0225,-94.1674
397,Hot Springs Village,2200 Bentonville Street,Fayetteville,Washington,AR,71397,(513) 212-1012,Senior Living,Assisted Living; Personal Care; Hospice Care,42,AR-ALF-80397,Arkansas Department of Health,2024-06-13,87,True,True,True,https://www.washington-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.0325,-94.1574
398,Pine Bluff Commons,2300 Hot Springs Avenue,Fayetteville,Washington,AR,71398,(514) 213-1013,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,43,AR-ALF-80398,Arkansas Department of Health,2024-07-14,88,False,False,False,https://www.washington-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.0425,-94.14739999999999
399,Texarkana Manor,2400 Pine Bluff Boulevard,Fayetteville,Washington,AR,71399,(515) 214-1014,Senior Living,Assisted Living; Memory Care; Independent Living,44,AR-ALF-80399,Arkansas Department of Health,2024-08-15,89,False,True,False,https://www.washington-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.0525,-94.1374
400,El Dorado Village,2500 Texarkana Drive,Fayetteville,Washington,AR,71400,(516) 215-1015,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,45,AR-ALF-80400,Arkansas Department of Health,2024-09-16,90,True,False,False,https://www.washington-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.0625,-94.1274
401,Russellville Commons,2600 El Dorado Street,Fayetteville,Washington,AR,71401,(517) 216-1016,Senior Living,Continuing Care; Adult Day Services; Personal Care,46,AR-ALF-80401,Arkansas Department of Health,2024-10-17,91,False,True,True,https://www.washington-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.0725,-94.1974
402,Paragould Manor,2700 Russellville Avenue,Fayetteville,Washington,AR,71402,(518) 217-1017,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,47,AR-ALF-80402,Arkansas Department of Health,2024-11-18,92,False,False,False,https://www.washington-senior-living.com,Active,Arkansas Department of Health,2025-07-17,36.0825,-94.1874
403,Razorback Manor,1000 Main Street,Searcy,White,AR,71403,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80403,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.white-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.2453,-91.7762
404,Natural State Village,1100 Arkansas Avenue,Searcy,White,AR,71404,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80404,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.white-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.2553,-91.7662
405,Ozark Mountain Commons,1200 Razorback Boulevard,Searcy,White,AR,71405,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80405,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.white-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.265299999999996,-91.75619999999999
406,Arkansas River Village,1300 Natural State Drive,Searcy,White,AR,71406,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80406,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.white-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.275299999999994,-91.7462
407,Little Rock Commons,1400 Ozark Street,Searcy,White,AR,71407,(505) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,34,AR-ALF-80407,Arkansas Department of Health,2024-07-05,79,False,True,True,https://www.white-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.2853,-91.7362
408,Fayetteville Manor,1500 Little Rock Avenue,Searcy,White,AR,71408,(506) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,35,AR-ALF-80408,Arkansas Department of Health,2024-08-06,80,False,False,False,https://www.white-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.2953,-91.72619999999999
409,Fort Smith Village,1600 Fayetteville Boulevard,Searcy,White,AR,71409,(507) 206-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,36,AR-ALF-80409,Arkansas Department of Health,2024-09-07,81,True,True,False,https://www.white-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.305299999999995,-91.7162
410,Jonesboro Commons,1700 Fort Smith Drive,Searcy,White,AR,71410,(508) 207-1007,Senior Living,Assisted Living; Memory Care; Independent Living,37,AR-ALF-80410,Arkansas Department of Health,2024-10-08,82,False,False,False,https://www.white-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.3153,-91.7062
411,Razorback Manor,1000 Main Street,McCrory,Woodruff,AR,71411,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80411,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.woodruff-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.0764,-91.2754
412,Natural State Village,1100 Arkansas Avenue,McCrory,Woodruff,AR,71412,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80412,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.woodruff-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.0864,-91.2654
413,Ozark Mountain Commons,1200 Razorback Boulevard,McCrory,Woodruff,AR,71413,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80413,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.woodruff-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.096399999999996,-91.2554
414,Arkansas River Village,1300 Natural State Drive,McCrory,Woodruff,AR,71414,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80414,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.woodruff-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.106399999999994,-91.2454
415,Razorback Manor,1000 Main Street,Danville,Yell,AR,71415,(501) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,30,AR-ALF-80415,Arkansas Department of Health,2024-03-01,75,True,True,True,https://www.yell-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.0764,-93.42540000000001
416,Natural State Village,1100 Arkansas Avenue,Danville,Yell,AR,71416,(502) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,31,AR-ALF-80416,Arkansas Department of Health,2024-04-02,76,False,False,False,https://www.yell-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.0864,-93.4154
417,Ozark Mountain Commons,1200 Razorback Boulevard,Danville,Yell,AR,71417,(503) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,32,AR-ALF-80417,Arkansas Department of Health,2024-05-03,77,False,True,False,https://www.yell-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.096399999999996,-93.4054
418,Arkansas River Village,1300 Natural State Drive,Danville,Yell,AR,71418,(504) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,33,AR-ALF-80418,Arkansas Department of Health,2024-06-04,78,True,False,False,https://www.yell-senior-living.com,Active,Arkansas Department of Health,2025-07-17,35.106399999999994,-93.39540000000001
