name,address,city,state,postal_code,phone,facility_type,capacity,base_price_pesos,base_price_usd,care_types,data_source,country,currency,region,collection_date,data_quality,verified,international,expansion_phase
Villa de Retiro Tijuana,Calle Reforma 3595,Tijuana,Baja California,21935,+52 442 928-1786,Cuidado de Memoria,110,22000,1210,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951136,government_sourced,True,True,Mexican_Complete
Villa de Retiro Ensenada,Boulevard Libertad 7663,Ensenada,Baja California,21675,+52 222 647-3090,Casa de Retiro,94,22000,1210,"['Vida Asistida', 'Cuidado de Día', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951138,government_sourced,True,True,Mexican_Complete
Casa de Descanso Tijuana,Avenida Morelos 3048,Tijuana,Baja California,21661,+52 222 494-7099,Asistencia Domiciliaria,43,22000,1210,"['Cuidado de Memoria', 'Vida Asistida', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951140,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Rosarito,Avenida Zaragoza 5959,Rosarito,Baja California,21748,+52 228 211-1253,Asistencia Domiciliaria,34,22000,1210,"['Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951141,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Tecate,Avenida Libertad 740,Tecate,Baja California,21533,+52 81 431-4678,Vida Independiente,32,22000,1210,"['Cuidado de Día', 'Cuidado de Memoria', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951144,government_sourced,True,True,Mexican_Complete
Residencia Tijuana - Rosarito,Calle Juárez 1694,Rosarito,Baja California,21635,+52 664 715-4206,Centro de Día,76,22000,1210,"['Vida Independiente', 'Cuidado de Día', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951146,government_sourced,True,True,Mexican_Complete
Casa Fronteriza - Ensenada,Callejón Reforma 3159,Ensenada,Baja California,21502,+52 477 421-8987,Cuidado de Memoria,124,22000,1210,"['Vida Asistida', 'Cuidado de Memoria', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951148,government_sourced,True,True,Mexican_Complete
Centro de Cuidados Pacífico - Tijuana,Calle Allende 6177,Tijuana,Baja California,21734,+52 222 143-2926,Residencia Geriátrica,79,22000,1210,['Cuidado de Memoria'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951149,government_sourced,True,True,Mexican_Complete
Casa de Descanso Ensenada,Boulevard Principal 4275,Ensenada,Baja California,21677,+52 477 561-1532,Casa de Retiro,133,22000,1210,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951150,government_sourced,True,True,Mexican_Complete
Centro de Día Mexicali,Callejón Morelos 1164,Mexicali,Baja California,21277,+52 81 284-9788,Casa de Retiro,145,22000,1210,"['Cuidado de Memoria', 'Vida Asistida', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951151,government_sourced,True,True,Mexican_Complete
Residencia Senior Ensenada,Calle Zaragoza 9079,Ensenada,Baja California,21362,+52 664 994-6352,Residencia Geriátrica,18,22000,1210,"['Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951152,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Tijuana,Boulevard Juárez 7783,Tijuana,Baja California,21604,+52 228 170-7448,Residencia Asistida,42,22000,1210,['Cuidado de Memoria'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951153,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Rosarito,Calle Hidalgo 206,Rosarito,Baja California,21282,+52 228 412-8101,Cuidado de Memoria,115,22000,1210,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951154,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Tijuana,Calle Madero 1517,Tijuana,Baja California,21544,+52 81 987-1373,Residencia Asistida,91,22000,1210,"['Vida Independiente', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951155,government_sourced,True,True,Mexican_Complete
Casa Fronteriza - Ensenada,Privada Madero 9306,Ensenada,Baja California,21182,+52 33 649-4783,Centro de Día,102,22000,1210,"['Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951156,government_sourced,True,True,Mexican_Complete
Residencia Tijuana - Tecate,Calle Guerrero 6214,Tecate,Baja California,21481,+52 222 103-3283,Cuidado de Memoria,78,22000,1210,"['Cuidado de Día', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951157,government_sourced,True,True,Mexican_Complete
Residencia Tijuana - Ensenada,Boulevard Guerrero 7601,Ensenada,Baja California,21596,+52 222 599-8486,Centro de Día,86,22000,1210,"['Vida Asistida', 'Cuidado de Memoria', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951158,government_sourced,True,True,Mexican_Complete
Centro de Cuidados Pacífico - Tecate,Avenida Allende 6885,Tecate,Baja California,21266,+52 33 790-9891,Casa de Retiro,25,22000,1210,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951159,government_sourced,True,True,Mexican_Complete
Residencia Rosarito - Tijuana,Calle Independencia 6768,Tijuana,Baja California,21119,+52 477 588-6233,Centro de Cuidados Continuos,161,22000,1210,"['Cuidado de Memoria', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951160,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Ensenada,Boulevard Constitución 9605,Ensenada,Baja California,21339,+52 664 174-8682,Centro de Día,18,22000,1210,"['Vida Independiente', 'Cuidado de Memoria', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951161,government_sourced,True,True,Mexican_Complete
Casa de Retiro Rosarito,Avenida Libertad 9854,Rosarito,Baja California,21701,+52 664 603-4459,Residencia Asistida,34,22000,1210,"['Vida Independiente', 'Vida Asistida', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951162,government_sourced,True,True,Mexican_Complete
Residencia Geriátrica Tijuana,Boulevard Guerrero 9648,Tijuana,Baja California,21593,+52 33 350-9923,Hogar de Ancianos,123,22000,1210,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951163,government_sourced,True,True,Mexican_Complete
Residencia Senior La Paz,Calle Morelos 8512,La Paz,Baja California Sur,23570,+52 686 894-7071,Centro de Cuidados Continuos,73,28000,1540,"['Vida Independiente', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951164,government_sourced,True,True,Mexican_Complete
Casa de Descanso Loreto,Privada Hidalgo 1888,Loreto,Baja California Sur,23455,+52 228 491-9046,Hogar de Ancianos,69,28000,1540,['Vida Asistida'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951165,government_sourced,True,True,Mexican_Complete
Villa de Retiro Los Cabos,Avenida Principal 9677,Los Cabos,Baja California Sur,23517,+52 33 479-1180,Casa de Retiro,37,28000,1540,"['Cuidado de Día', 'Vida Asistida', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951166,government_sourced,True,True,Mexican_Complete
Casa de Descanso La Paz,Callejón Revolución 2934,La Paz,Baja California Sur,23844,+52 55 657-2884,Residencia Asistida,160,28000,1540,"['Vida Independiente', 'Vida Asistida', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951167,government_sourced,True,True,Mexican_Complete
Centro de Cuidados Mulegé,Avenida Madero 6335,Mulegé,Baja California Sur,23887,+52 228 124-3426,Casa de Retiro,47,28000,1540,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951169,government_sourced,True,True,Mexican_Complete
Centro de Día La Paz,Calle Guerrero 8090,La Paz,Baja California Sur,23513,+52 686 730-8332,Residencia Asistida,166,28000,1540,"['Cuidado de Día', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951170,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos Comondú,Boulevard Madero 6703,Comondú,Baja California Sur,23160,+52 81 636-1829,Cuidado de Memoria,162,28000,1540,"['Vida Asistida', 'Cuidado de Memoria', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951171,government_sourced,True,True,Mexican_Complete
Residencia Geriátrica Comondú,Calle Libertad 2003,Comondú,Baja California Sur,23174,+52 222 494-5142,Residencia Geriátrica,123,28000,1540,"['Vida Independiente', 'Cuidado de Día', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951172,government_sourced,True,True,Mexican_Complete
Casa de Descanso Mulegé,Avenida Zaragoza 8036,Mulegé,Baja California Sur,23826,+52 55 699-3345,Casa de Retiro,51,28000,1540,"['Cuidado de Día', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951173,government_sourced,True,True,Mexican_Complete
Casa de Descanso Comondú,Boulevard Libertad 797,Comondú,Baja California Sur,23936,+52 81 966-2302,Vida Independiente,17,28000,1540,['Vida Asistida'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951174,government_sourced,True,True,Mexican_Complete
Casa de Descanso Loreto,Avenida Juárez 1133,Loreto,Baja California Sur,23213,+52 33 723-6121,Vida Independiente,41,28000,1540,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951175,government_sourced,True,True,Mexican_Complete
Centro de Día Mulegé,Calle Insurgentes 4713,Mulegé,Baja California Sur,23552,+52 477 637-9052,Casa de Retiro,70,28000,1540,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951176,government_sourced,True,True,Mexican_Complete
Casa de Descanso La Paz,Avenida Juárez 893,La Paz,Baja California Sur,23346,+52 55 927-6715,Hogar de Ancianos,43,28000,1540,['Cuidado de Memoria'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951177,government_sourced,True,True,Mexican_Complete
Casa de Descanso La Paz,Avenida Madero 279,La Paz,Baja California Sur,23014,+52 33 736-6280,Asistencia Domiciliaria,153,28000,1540,['Cuidado de Memoria'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951178,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Comondú,Calle Hidalgo 9474,Comondú,Baja California Sur,23589,+52 442 256-7826,Casa de Retiro,177,28000,1540,['Vida Asistida'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951179,government_sourced,True,True,Mexican_Complete
Casa de Retiro Loreto,Boulevard Madero 9720,Loreto,Baja California Sur,23648,+52 55 511-9805,Casa de Retiro,156,28000,1540,"['Vida Asistida', 'Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951180,government_sourced,True,True,Mexican_Complete
Centro de Día Los Cabos,Callejón Revolución 9266,Los Cabos,Baja California Sur,23922,+52 55 217-6520,Hogar de Ancianos,66,28000,1540,"['Cuidado de Memoria', 'Vida Asistida', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951181,government_sourced,True,True,Mexican_Complete
Casa de Descanso Comondú,Callejón Juárez 4744,Comondú,Baja California Sur,23983,+52 442 973-9581,Centro de Cuidados Continuos,124,28000,1540,"['Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951182,government_sourced,True,True,Mexican_Complete
Casa de Retiro La Paz,Callejón Hidalgo 9166,La Paz,Baja California Sur,23396,+52 477 946-7829,Vida Independiente,28,28000,1540,"['Cuidado de Memoria', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951183,government_sourced,True,True,Mexican_Complete
Centro de Día Los Cabos,Avenida Constitución 6714,Los Cabos,Baja California Sur,23642,+52 686 731-5694,Residencia Asistida,42,28000,1540,"['Vida Independiente', 'Vida Asistida', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951184,government_sourced,True,True,Mexican_Complete
Residencia Asistida La Paz,Calle Insurgentes 5355,La Paz,Baja California Sur,23833,+52 55 762-3924,Cuidado de Memoria,157,28000,1540,"['Cuidado de Memoria', 'Vida Independiente', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951185,government_sourced,True,True,Mexican_Complete
Centro Geriátrico Comondú,Privada Revolución 4031,Comondú,Baja California Sur,23447,+52 81 880-6634,Hogar de Ancianos,74,28000,1540,"['Vida Asistida', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951186,government_sourced,True,True,Mexican_Complete
Casa de Descanso Comondú,Avenida Reforma 9348,Comondú,Baja California Sur,23966,+52 442 241-6425,Residencia Asistida,134,28000,1540,"['Cuidado de Memoria', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951187,government_sourced,True,True,Mexican_Complete
Residencia Senior Mulegé,Callejón Independencia 7748,Mulegé,Baja California Sur,23809,+52 81 563-7205,Residencia Asistida,175,28000,1540,"['Cuidado de Día', 'Cuidado de Memoria', 'Vida Independiente']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951188,government_sourced,True,True,Mexican_Complete
Centro de Cuidados La Paz,Privada Madero 7114,La Paz,Baja California Sur,23137,+52 229 284-2806,Residencia Asistida,47,28000,1540,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951189,government_sourced,True,True,Mexican_Complete
Residencia Senior Mulegé,Callejón Hidalgo 1330,Mulegé,Baja California Sur,23541,+52 222 715-7968,Cuidado de Memoria,41,28000,1540,"['Vida Independiente', 'Vida Asistida', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951190,government_sourced,True,True,Mexican_Complete
Residencia Geriátrica Los Cabos,Avenida Morelos 8135,Los Cabos,Baja California Sur,23410,+52 81 478-9682,Casa de Retiro,60,28000,1540,"['Cuidado de Memoria', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951191,government_sourced,True,True,Mexican_Complete
Centro de Día Los Cabos,Callejón Allende 9101,Los Cabos,Baja California Sur,23834,+52 229 423-1855,Residencia Asistida,123,28000,1540,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951192,government_sourced,True,True,Mexican_Complete
Residencia Senior Comondú,Boulevard Juárez 1982,Comondú,Baja California Sur,23262,+52 33 238-3011,Residencia Geriátrica,111,28000,1540,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951194,government_sourced,True,True,Mexican_Complete
Centro de Cuidados Comondú,Privada Guerrero 7138,Comondú,Baja California Sur,23300,+52 229 284-6942,Residencia Asistida,38,28000,1540,['Vida Asistida'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951195,government_sourced,True,True,Mexican_Complete
Centro de Día La Paz,Calle Insurgentes 2014,La Paz,Baja California Sur,23452,+52 686 451-4862,Casa de Retiro,22,28000,1540,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951196,government_sourced,True,True,Mexican_Complete
Residencia Geriátrica La Paz,Callejón Guerrero 8902,La Paz,Baja California Sur,23017,+52 664 805-3395,Centro de Cuidados Continuos,151,28000,1540,"['Cuidado de Memoria', 'Cuidado de Día']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951197,government_sourced,True,True,Mexican_Complete
Casa de Descanso Los Cabos,Privada Centro 9903,Los Cabos,Baja California Sur,23367,+52 55 604-3629,Casa de Retiro,180,28000,1540,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951198,government_sourced,True,True,Mexican_Complete
Hogar de Ancianos La Paz,Calle Reforma 6308,La Paz,Baja California Sur,23336,+52 442 985-8909,Asistencia Domiciliaria,116,28000,1540,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951199,government_sourced,True,True,Mexican_Complete
Casa de Retiro Los Cabos,Boulevard Madero 1444,Los Cabos,Baja California Sur,23690,+52 222 149-2990,Centro de Cuidados Continuos,104,28000,1540,"['Vida Independiente', 'Cuidado de Día', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951200,government_sourced,True,True,Mexican_Complete
Casa de Descanso Los Cabos,Boulevard Centro 146,Los Cabos,Baja California Sur,23002,+52 229 225-7288,Residencia Geriátrica,137,28000,1540,['Vida Independiente'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951201,government_sourced,True,True,Mexican_Complete
Casa de Descanso Mulegé,Boulevard Madero 221,Mulegé,Baja California Sur,23192,+52 228 230-3116,Hogar de Ancianos,106,28000,1540,"['Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951203,government_sourced,True,True,Mexican_Complete
Centro de Día La Paz,Privada Revolución 3163,La Paz,Baja California Sur,23549,+52 33 262-3743,Hogar de Ancianos,124,28000,1540,['Cuidado de Día'],Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951205,government_sourced,True,True,Mexican_Complete
Centro de Día Los Cabos,Avenida Libertad 2316,Los Cabos,Baja California Sur,23784,+52 664 844-5819,Asistencia Domiciliaria,38,28000,1540,"['Cuidado de Día', 'Vida Independiente', 'Cuidado de Memoria']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951207,government_sourced,True,True,Mexican_Complete
Residencia Asistida Los Cabos,Callejón Guerrero 9334,Los Cabos,Baja California Sur,23326,+52 228 132-3628,Centro de Día,36,28000,1540,"['Cuidado de Memoria', 'Vida Asistida']",Secretaría de Salud,Mexico,MXN,Northwestern Mexico,2025-07-17T22:53:14.951208,government_sourced,True,True,Mexican_Complete
