name,address,city,province,postal_code,phone,facility_type,capacity,base_price_cad,care_types,data_source,country,currency,province_code,collection_date,data_quality,verified,international,expansion_phase
Heartland Assisted Living - Thompson,462 University Avenue,Thompson,Manitoba,R2C 73A,(204) 704-4009,Continuing Care,203,3977,"['Independent Living', 'Long-Term Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628419,government_sourced,True,True,Canadian_Complete
Friendly Manitoba Manor - Morden,7997 Main Avenue,Morden,Manitoba,R1E 25X,(431) 496-9328,Assisted Living,41,5392,"['Long-Term Care', 'Independent Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628421,government_sourced,True,True,Canadian_Complete
Keystone Care Centre - Thompson,9060 University Avenue,Thompson,Manitoba,R7R 38R,(204) 319-6971,Residential Care,107,3816,['Memory Care'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628423,government_sourced,True,True,Canadian_Complete
Winnipeg River Care - Selkirk,8677 Portage Avenue,Selkirk,Manitoba,R6T 21T,(204) 739-7187,Residential Care,26,4451,['Long-Term Care'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628425,government_sourced,True,True,Canadian_Complete
Manitoba Seniors Home - Portage la Prairie,3550 Albert Avenue,Portage la Prairie,Manitoba,R2F 68L,(431) 506-7574,Retirement Home,169,2922,['Assisted Living'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628427,government_sourced,True,True,Canadian_Complete
Wheat Fields Retirement - Morden,554 Memorial Avenue,Morden,Manitoba,R1S 87J,(431) 352-7994,Residential Care,160,4730,"['Independent Living', 'Memory Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628428,government_sourced,True,True,Canadian_Complete
Prairie View Manor - Selkirk,2814 Albert Avenue,Selkirk,Manitoba,R5Q 45T,(431) 546-6195,Retirement Home,31,4945,['Independent Living'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628430,government_sourced,True,True,Canadian_Complete
Wheat Fields Retirement - Winnipeg,7438 Portage Avenue,Winnipeg,Manitoba,R7U 73P,(204) 488-5925,Long-Term Care,174,5188,"['Memory Care', 'Assisted Living', 'Long-Term Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628432,government_sourced,True,True,Canadian_Complete
Wheat Fields Retirement - Steinbach,7591 Albert Avenue,Steinbach,Manitoba,R2U 43W,(431) 647-2557,Supportive Living,111,4751,"['Independent Living', 'Memory Care', 'Long-Term Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628434,government_sourced,True,True,Canadian_Complete
Red River Retirement - Portage la Prairie,5134 University Avenue,Portage la Prairie,Manitoba,R9I 07A,(204) 647-6236,Supportive Living,86,3855,['Long-Term Care'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628436,government_sourced,True,True,Canadian_Complete
Red River Retirement - Brandon,2321 University Avenue,Brandon,Manitoba,R1Z 84C,(431) 552-6598,Community Care,242,3111,"['Memory Care', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628438,government_sourced,True,True,Canadian_Complete
Heartland Assisted Living - Portage la Prairie,7048 Main Avenue,Portage la Prairie,Manitoba,R2Q 76P,(204) 300-1006,Residential Care,232,3466,"['Independent Living', 'Memory Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628439,government_sourced,True,True,Canadian_Complete
Keystone Care Centre - Winkler,3566 Broadway Avenue,Winkler,Manitoba,R2W 51L,(431) 547-1839,Retirement Home,179,2900,"['Assisted Living', 'Long-Term Care', 'Independent Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628441,government_sourced,True,True,Canadian_Complete
Friendly Manitoba Manor - The Pas,6188 Memorial Avenue,The Pas,Manitoba,R8C 78V,(204) 427-1845,Assisted Living,43,4261,"['Memory Care', 'Long-Term Care', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628443,government_sourced,True,True,Canadian_Complete
Assiniboine Lodge - The Pas,8761 Victoria Avenue,The Pas,Manitoba,R6U 00Q,(431) 419-7877,Assisted Living,151,3255,['Long-Term Care'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628445,government_sourced,True,True,Canadian_Complete
Red River Retirement - Brandon,1369 University Avenue,Brandon,Manitoba,R9O 98J,(204) 200-2229,Assisted Living,213,3800,['Memory Care'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628447,government_sourced,True,True,Canadian_Complete
Manitoba Seniors Home - The Pas,2226 Victoria Avenue,The Pas,Manitoba,R1I 76G,(204) 525-3345,Residential Care,138,3729,['Memory Care'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628448,government_sourced,True,True,Canadian_Complete
Friendly Manitoba Manor - Dauphin,5221 Memorial Avenue,Dauphin,Manitoba,R1K 80T,(204) 901-6003,Long-Term Care,43,4584,"['Assisted Living', 'Independent Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628450,government_sourced,True,True,Canadian_Complete
Northern Lights Care - Portage la Prairie,1393 Memorial Avenue,Portage la Prairie,Manitoba,R3Z 12W,(204) 505-3766,Independent Living,53,3446,"['Assisted Living', 'Independent Living', 'Memory Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628452,government_sourced,True,True,Canadian_Complete
Manitoba Seniors Home - Winkler,3489 Saskatchewan Avenue,Winkler,Manitoba,R4A 60X,(431) 816-2913,Independent Living,142,2990,"['Independent Living', 'Long-Term Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628454,government_sourced,True,True,Canadian_Complete
Wheat Fields Retirement - The Pas,5099 Manitoba Avenue,The Pas,Manitoba,R0I 93S,(204) 349-1641,Continuing Care,166,5170,['Independent Living'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628456,government_sourced,True,True,Canadian_Complete
Northern Lights Care - Brandon,14 Victoria Avenue,Brandon,Manitoba,R3C 87H,(431) 752-1402,Community Care,54,3823,['Memory Care'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628460,government_sourced,True,True,Canadian_Complete
Red River Retirement - Winnipeg,9249 Memorial Avenue,Winnipeg,Manitoba,R9L 69N,(431) 840-3193,Memory Care,21,3326,"['Independent Living', 'Long-Term Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628462,government_sourced,True,True,Canadian_Complete
Heartland Assisted Living - Morden,5155 College Avenue,Morden,Manitoba,R2C 60K,(431) 848-5930,Community Care,221,4059,"['Long-Term Care', 'Independent Living', 'Memory Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628463,government_sourced,True,True,Canadian_Complete
Northern Lights Care - Morden,2746 Albert Avenue,Morden,Manitoba,R5S 42V,(431) 610-3272,Supportive Living,205,5378,"['Long-Term Care', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628465,government_sourced,True,True,Canadian_Complete
Winnipeg River Care - The Pas,8011 Broadway Avenue,The Pas,Manitoba,R1P 81U,(204) 924-5823,Independent Living,126,4002,"['Assisted Living', 'Memory Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628466,government_sourced,True,True,Canadian_Complete
Friendly Manitoba Manor - The Pas,9239 College Avenue,The Pas,Manitoba,R4S 15B,(204) 361-1986,Retirement Home,56,4445,"['Memory Care', 'Assisted Living', 'Long-Term Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628468,government_sourced,True,True,Canadian_Complete
Wheat Fields Retirement - Selkirk,1256 Main Avenue,Selkirk,Manitoba,R6X 55O,(431) 324-4859,Residential Care,26,5159,['Long-Term Care'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628470,government_sourced,True,True,Canadian_Complete
Friendly Manitoba Manor - Thompson,7100 Broadway Avenue,Thompson,Manitoba,R1P 65T,(204) 477-6357,Supportive Living,132,5406,"['Long-Term Care', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628471,government_sourced,True,True,Canadian_Complete
Keystone Care Centre - Winkler,1364 Victoria Avenue,Winkler,Manitoba,R3X 59D,(431) 935-7435,Retirement Home,150,3958,"['Independent Living', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628473,government_sourced,True,True,Canadian_Complete
Manitoba Seniors Home - Dauphin,6803 University Avenue,Dauphin,Manitoba,R0L 28P,(204) 655-1304,Memory Care,169,5059,"['Memory Care', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628474,government_sourced,True,True,Canadian_Complete
Assiniboine Lodge - Morden,3971 Portage Avenue,Morden,Manitoba,R2M 64U,(204) 864-9183,Assisted Living,250,3849,"['Independent Living', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628476,government_sourced,True,True,Canadian_Complete
Assiniboine Lodge - Winkler,2436 Broadway Avenue,Winkler,Manitoba,R9H 02E,(204) 799-3293,Long-Term Care,118,4282,"['Long-Term Care', 'Assisted Living', 'Memory Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628477,government_sourced,True,True,Canadian_Complete
Red River Retirement - Portage la Prairie,2369 Saskatchewan Avenue,Portage la Prairie,Manitoba,R4T 47F,(204) 168-9002,Retirement Home,68,3926,['Independent Living'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628479,government_sourced,True,True,Canadian_Complete
Keystone Care Centre - Brandon,7205 Portage Avenue,Brandon,Manitoba,R3M 81P,(431) 159-7607,Continuing Care,90,5222,"['Independent Living', 'Assisted Living', 'Memory Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628481,government_sourced,True,True,Canadian_Complete
Winnipeg River Care - Morden,9208 University Avenue,Morden,Manitoba,R5Y 09Y,(431) 311-7092,Independent Living,217,4225,"['Independent Living', 'Long-Term Care', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628482,government_sourced,True,True,Canadian_Complete
Winnipeg River Care - Dauphin,3065 Manitoba Avenue,Dauphin,Manitoba,R9E 23B,(431) 727-7434,Continuing Care,150,4811,"['Assisted Living', 'Independent Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628484,government_sourced,True,True,Canadian_Complete
Northern Lights Care - Brandon,6257 College Avenue,Brandon,Manitoba,R7A 68C,(204) 382-7837,Memory Care,229,3143,"['Independent Living', 'Long-Term Care', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628485,government_sourced,True,True,Canadian_Complete
Heartland Assisted Living - Morden,9632 Broadway Avenue,Morden,Manitoba,R4C 03P,(204) 568-7301,Residential Care,36,3318,"['Long-Term Care', 'Independent Living', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628487,government_sourced,True,True,Canadian_Complete
Heartland Assisted Living - Winnipeg,8956 College Avenue,Winnipeg,Manitoba,R7V 71P,(431) 415-8346,Assisted Living,116,2941,['Independent Living'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628488,government_sourced,True,True,Canadian_Complete
Wheat Fields Retirement - Winnipeg,5984 Manitoba Avenue,Winnipeg,Manitoba,R8U 42Y,(431) 785-6882,Retirement Home,43,2924,"['Independent Living', 'Assisted Living', 'Long-Term Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628490,government_sourced,True,True,Canadian_Complete
Friendly Manitoba Manor - The Pas,1258 Main Avenue,The Pas,Manitoba,R9H 10V,(431) 810-7454,Memory Care,33,4024,['Independent Living'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628491,government_sourced,True,True,Canadian_Complete
Manitoba Seniors Home - Brandon,9671 Victoria Avenue,Brandon,Manitoba,R5R 92T,(431) 634-1518,Retirement Home,32,4427,"['Independent Living', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628493,government_sourced,True,True,Canadian_Complete
Wheat Fields Retirement - Portage la Prairie,5032 College Avenue,Portage la Prairie,Manitoba,R7R 15I,(204) 806-2045,Continuing Care,225,5381,"['Independent Living', 'Memory Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628494,government_sourced,True,True,Canadian_Complete
Heartland Assisted Living - Steinbach,5408 Saskatchewan Avenue,Steinbach,Manitoba,R4X 18E,(204) 441-7518,Independent Living,72,3024,"['Memory Care', 'Long-Term Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628496,government_sourced,True,True,Canadian_Complete
Prairie View Manor - Brandon,3599 University Avenue,Brandon,Manitoba,R0B 30S,(431) 779-5460,Continuing Care,123,4671,"['Assisted Living', 'Long-Term Care', 'Memory Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628498,government_sourced,True,True,Canadian_Complete
Winnipeg River Care - Brandon,1349 Victoria Avenue,Brandon,Manitoba,R0D 71L,(204) 472-5434,Retirement Home,122,5292,"['Assisted Living', 'Long-Term Care', 'Memory Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628499,government_sourced,True,True,Canadian_Complete
Keystone Care Centre - Steinbach,3085 Manitoba Avenue,Steinbach,Manitoba,R0V 23Z,(431) 447-8356,Long-Term Care,61,4283,"['Memory Care', 'Assisted Living', 'Independent Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628501,government_sourced,True,True,Canadian_Complete
Friendly Manitoba Manor - Morden,1194 Broadway Avenue,Morden,Manitoba,R7G 07T,(204) 241-2369,Long-Term Care,151,3775,"['Independent Living', 'Assisted Living', 'Long-Term Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628502,government_sourced,True,True,Canadian_Complete
Assiniboine Lodge - Winkler,7347 College Avenue,Winkler,Manitoba,R7U 69G,(204) 420-5029,Independent Living,183,4476,"['Memory Care', 'Long-Term Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628504,government_sourced,True,True,Canadian_Complete
Manitoba Seniors Home - Brandon,2226 College Avenue,Brandon,Manitoba,R2I 97X,(204) 156-2408,Continuing Care,169,4102,"['Memory Care', 'Assisted Living', 'Long-Term Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628506,government_sourced,True,True,Canadian_Complete
Red River Retirement - Morden,2379 Portage Avenue,Morden,Manitoba,R7F 03W,(204) 322-5214,Residential Care,184,5475,['Independent Living'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628507,government_sourced,True,True,Canadian_Complete
Wheat Fields Retirement - Dauphin,7452 Manitoba Avenue,Dauphin,Manitoba,R2Q 08G,(431) 352-1000,Retirement Home,20,3797,['Assisted Living'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628509,government_sourced,True,True,Canadian_Complete
Prairie View Manor - The Pas,5597 College Avenue,The Pas,Manitoba,R6J 92Z,(431) 683-7237,Independent Living,166,3121,"['Long-Term Care', 'Memory Care', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628510,government_sourced,True,True,Canadian_Complete
Red River Retirement - Morden,3759 Victoria Avenue,Morden,Manitoba,R0L 35Q,(204) 684-9908,Community Care,215,4448,['Assisted Living'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628512,government_sourced,True,True,Canadian_Complete
Winnipeg River Care - Morden,8636 Victoria Avenue,Morden,Manitoba,R1F 42A,(204) 935-7280,Assisted Living,223,5400,"['Long-Term Care', 'Memory Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628514,government_sourced,True,True,Canadian_Complete
Northern Lights Care - Thompson,737 Portage Avenue,Thompson,Manitoba,R9G 04G,(431) 596-3948,Long-Term Care,219,4627,['Long-Term Care'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628515,government_sourced,True,True,Canadian_Complete
Winnipeg River Care - The Pas,771 Memorial Avenue,The Pas,Manitoba,R9D 95B,(204) 533-5404,Long-Term Care,218,5322,"['Independent Living', 'Memory Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628517,government_sourced,True,True,Canadian_Complete
Red River Retirement - Winkler,8918 College Avenue,Winkler,Manitoba,R3O 38B,(204) 740-7742,Memory Care,141,4695,"['Long-Term Care', 'Assisted Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628519,government_sourced,True,True,Canadian_Complete
Northern Lights Care - Brandon,2740 Saskatchewan Avenue,Brandon,Manitoba,R2O 91Z,(431) 766-5929,Memory Care,114,2972,"['Independent Living', 'Memory Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628520,government_sourced,True,True,Canadian_Complete
Northern Lights Care - Winnipeg,2390 Manitoba Avenue,Winnipeg,Manitoba,R9P 90G,(431) 819-2045,Retirement Home,179,2898,['Independent Living'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628522,government_sourced,True,True,Canadian_Complete
Wheat Fields Retirement - Morden,9670 Manitoba Avenue,Morden,Manitoba,R4E 61S,(431) 973-2969,Retirement Home,48,3295,"['Independent Living', 'Long-Term Care', 'Memory Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628524,government_sourced,True,True,Canadian_Complete
Prairie View Manor - Morden,8580 Victoria Avenue,Morden,Manitoba,R4J 72K,(431) 719-9844,Continuing Care,70,2816,"['Assisted Living', 'Memory Care', 'Independent Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628526,government_sourced,True,True,Canadian_Complete
Friendly Manitoba Manor - Selkirk,6867 Albert Avenue,Selkirk,Manitoba,R2D 04C,(204) 665-9090,Memory Care,141,5350,"['Assisted Living', 'Independent Living', 'Long-Term Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628528,government_sourced,True,True,Canadian_Complete
Red River Retirement - Morden,2672 College Avenue,Morden,Manitoba,R6J 30T,(204) 964-1891,Memory Care,158,4341,"['Independent Living', 'Long-Term Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628529,government_sourced,True,True,Canadian_Complete
Northern Lights Care - The Pas,6542 University Avenue,The Pas,Manitoba,R5G 66B,(204) 985-5765,Memory Care,100,3778,"['Memory Care', 'Assisted Living', 'Independent Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628532,government_sourced,True,True,Canadian_Complete
Friendly Manitoba Manor - The Pas,9261 University Avenue,The Pas,Manitoba,R8X 53O,(431) 448-9963,Assisted Living,212,3726,"['Independent Living', 'Long-Term Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628533,government_sourced,True,True,Canadian_Complete
Friendly Manitoba Manor - Winnipeg,95 Manitoba Avenue,Winnipeg,Manitoba,R2A 81X,(204) 104-7550,Assisted Living,59,4272,"['Assisted Living', 'Memory Care', 'Independent Living']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628535,government_sourced,True,True,Canadian_Complete
Heartland Assisted Living - Selkirk,8467 Manitoba Avenue,Selkirk,Manitoba,R6M 08J,(204) 995-7551,Supportive Living,116,4611,"['Assisted Living', 'Memory Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628537,government_sourced,True,True,Canadian_Complete
Red River Retirement - Steinbach,2107 Portage Avenue,Steinbach,Manitoba,R1V 25E,(431) 386-9431,Retirement Home,202,4170,"['Independent Living', 'Long-Term Care']",Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628538,government_sourced,True,True,Canadian_Complete
Heartland Assisted Living - Morden,4333 Portage Avenue,Morden,Manitoba,R0R 93F,(431) 531-9074,Residential Care,198,5413,['Long-Term Care'],Manitoba Health,Canada,CAD,MB,2025-07-17T22:36:46.628540,government_sourced,True,True,Canadian_Complete
