id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
83,Dogwood Home,8314 Edgewood Avenue,Monroe,Walton,GA,36329,(478) 722-5277,Skilled Nursing Facility,"Personal Care, Continuing Care, Memory Care, Independent Living",73,GA-PCH-75485,Georgia Department of Community Health,2024-05-23,96,True,True,False,https://www.monroe-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.731298,-84.967793
84,Plantation Village,9803 Memorial Drive,Good Hope,Walton,GA,33344,(706) 465-4795,Assisted Living Community,"Respite Care, Personal Care, Continuing Care",168,GA-PCH-86358,Georgia Department of Community Health,2024-02-04,76,False,False,False,https://www.goodhope-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.975954,-83.012617
85,Magnolia Care Center,7983 Northside Drive,Loganville,Walton,GA,36187,(706) 797-5757,Skilled Nursing Facility,"Adult Day Care, Personal Care, Continuing Care, Respite Care",51,GA-PCH-71791,Georgia Department of Community Health,2024-01-23,99,False,True,False,https://www.loganville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.452879,-83.459153
86,Peach Residence,2018 Spring Street,Loganville,Walton,GA,31580,(912) 452-7635,Skilled Nursing Facility,"Assisted Living, Independent Living, Respite Care",143,GA-PCH-53077,Georgia Department of Community Health,2024-03-21,90,False,True,False,https://www.loganville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.837986,-83.098306
87,Village Commons,7059 Howell Mill Road,Winder,Barrow,GA,37530,(678) 392-6039,Personal Care Home,"Adult Day Care, Skilled Nursing, Continuing Care, Respite Care",137,GA-PCH-44311,Georgia Department of Community Health,2024-11-16,73,True,False,True,https://www.winder-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.081449,-84.531733
88,Winder Care Center,7557 Moreland Avenue,Winder,Barrow,GA,32865,(912) 931-1357,Memory Care Facility,"Adult Day Care, Assisted Living",71,GA-PCH-49648,Georgia Department of Community Health,2024-10-21,94,True,False,False,https://www.winder-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.841517,-82.652357
89,Hall Manor,6482 Edgewood Avenue,Gainesville,Hall,GA,35645,(478) 467-1572,Personal Care Home,"Adult Day Care, Memory Care, Personal Care, Respite Care",42,GA-PCH-39752,Georgia Department of Community Health,2024-02-07,72,True,True,True,https://www.gainesville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.116138,-81.671216
90,Hall Village,2808 Spring Street,Gainesville,Hall,GA,32644,(706) 754-4393,Independent Living Community,"Adult Day Care, Independent Living",178,GA-PCH-18069,Georgia Department of Community Health,2024-06-28,87,False,False,True,https://www.gainesville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.853372,-81.70179
91,Southern Commons,2727 Northside Drive,Gainesville,Hall,GA,39646,(706) 885-8603,Independent Living Community,"Adult Day Care, Respite Care, Personal Care",90,GA-PCH-46487,Georgia Department of Community Health,2024-05-16,97,True,True,False,https://www.gainesville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.213095,-84.359374
92,Pine Court,1365 Marietta Street,Gainesville,Hall,GA,37837,(770) 713-6168,Memory Care Facility,"Respite Care, Adult Day Care",33,GA-PCH-34471,Georgia Department of Community Health,2024-03-05,96,True,False,True,https://www.gainesville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.479458,-81.118085
93,Oak Home,5671 West Paces Ferry Road,Flowery Branch,Hall,GA,31855,(678) 607-7257,Independent Living Community,"Adult Day Care, Skilled Nursing",21,GA-PCH-22615,Georgia Department of Community Health,2024-04-19,85,True,False,False,https://www.flowerybranch-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.657801,-80.942048
94,Valley Estates,8802 North Avenue,Oakwood,Hall,GA,32739,(770) 888-6274,Continuing Care Retirement Community,"Personal Care, Memory Care, Adult Day Care, Continuing Care",131,GA-PCH-55931,Georgia Department of Community Health,2024-11-01,93,False,False,True,https://www.oakwood-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.210192,-82.261955
95,Southern Memory Care,3047 Howell Mill Road,Dallas,Paulding,GA,32639,(470) 364-3581,Independent Living Community,"Skilled Nursing, Continuing Care",146,GA-PCH-38927,Georgia Department of Community Health,2024-02-20,70,False,False,False,https://www.dallas-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.038845,-83.460457
96,Maple Court,511 West Paces Ferry Road,Powder Springs,Paulding,GA,36874,(478) 592-1962,Independent Living Community,"Adult Day Care, Assisted Living, Memory Care, Respite Care",29,GA-PCH-19024,Georgia Department of Community Health,2024-10-13,85,False,False,True,https://www.powdersprings-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.339072,-84.909531
97,Maple House,1913 Ponce de Leon Avenue,Powder Springs,Paulding,GA,33971,(762) 320-9346,Assisted Living Community,"Assisted Living, Independent Living, Continuing Care, Skilled Nursing",148,GA-PCH-40709,Georgia Department of Community Health,2024-11-13,91,True,True,True,https://www.powdersprings-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.465292,-83.679196
98,Griffin Manor,4086 DeKalb Avenue,Griffin,Spalding,GA,36381,(706) 579-8554,Personal Care Home,"Continuing Care, Memory Care, Adult Day Care",58,GA-PCH-59260,Georgia Department of Community Health,2024-11-22,99,True,True,True,https://www.griffin-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.754481,-82.331395
99,Griffin Gardens,5234 Howell Mill Road,Griffin,Spalding,GA,31500,(678) 646-9353,Assisted Living Community,"Continuing Care, Independent Living",173,GA-PCH-13754,Georgia Department of Community Health,2024-01-21,73,False,True,False,https://www.griffin-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.457165,-85.189507
100,Magnolia Memory Care,4158 Buford Highway,Orchard Hill,Spalding,GA,36269,(912) 738-7620,Adult Day Care Center,"Independent Living, Continuing Care, Memory Care, Adult Day Care",173,GA-PCH-20561,Georgia Department of Community Health,2024-04-28,88,False,True,True,https://www.orchardhill-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.462973,-82.798473
101,Butts Manor,9916 Candler Road,Jackson,Butts,GA,31741,(404) 885-1429,Adult Day Care Center,"Respite Care, Skilled Nursing, Independent Living, Continuing Care",33,GA-PCH-29050,Georgia Department of Community Health,2024-06-28,88,False,False,True,https://www.jackson-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.448471,-82.668271
102,River Village,4034 West Paces Ferry Road,Flovilla,Butts,GA,31824,(470) 579-9354,Personal Care Home,"Memory Care, Continuing Care, Independent Living, Assisted Living",156,GA-PCH-43094,Georgia Department of Community Health,2024-08-13,87,True,True,False,https://www.flovilla-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.948729,-85.4517
103,Jackson Residence,6006 DeKalb Avenue,Jackson,Butts,GA,38165,(404) 376-9054,Skilled Nursing Facility,"Independent Living, Personal Care, Skilled Nursing, Respite Care",168,GA-PCH-28734,Georgia Department of Community Health,2024-09-22,72,False,False,False,https://www.jackson-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.403002,-83.810386
104,Estate Place,802 Memorial Drive,Jackson,Butts,GA,33437,(470) 791-3293,Independent Living Community,"Continuing Care, Respite Care",113,GA-PCH-89072,Georgia Department of Community Health,2024-08-04,77,False,False,False,https://www.jackson-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.997959,-84.558545
105,Manor Plaza,1130 Edgewood Avenue,Flovilla,Butts,GA,35645,(478) 452-4395,Personal Care Home,"Memory Care, Continuing Care, Adult Day Care, Assisted Living",34,GA-PCH-81060,Georgia Department of Community Health,2024-01-19,91,True,True,False,https://www.flovilla-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.708698,-85.219754
106,Hills House,9057 Ponce de Leon Avenue,Hillsboro,Jasper,GA,30495,(229) 226-4083,Residential Care Facility,"Respite Care, Continuing Care, Independent Living",22,GA-PCH-40139,Georgia Department of Community Health,2024-11-18,72,True,True,True,https://www.hillsboro-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.505337,-83.495789
107,Hillsboro Residence,7118 Moreland Avenue,Hillsboro,Jasper,GA,33683,(470) 203-5121,Personal Care Home,"Memory Care, Assisted Living, Independent Living",168,GA-PCH-75418,Georgia Department of Community Health,2024-07-04,82,False,True,False,https://www.hillsboro-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.596069,-81.749223
108,Creek Memory Care,3316 Ponce de Leon Avenue,Hillsboro,Jasper,GA,35661,(478) 796-9160,Memory Care Facility,"Personal Care, Continuing Care, Assisted Living",34,GA-PCH-58260,Georgia Department of Community Health,2024-04-19,73,True,False,True,https://www.hillsboro-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.479015,-84.641062
109,Ridge Manor,5429 West Paces Ferry Road,Barnesville,Lamar,GA,32514,(678) 718-9594,Assisted Living Community,"Assisted Living, Independent Living, Respite Care",57,GA-PCH-94496,Georgia Department of Community Health,2024-03-02,70,False,True,False,https://www.barnesville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.095697,-84.558087
110,Hills Court,9631 Peachtree Street,Aldora,Lamar,GA,36448,(404) 337-5227,Adult Day Care Center,"Skilled Nursing, Respite Care, Personal Care",99,GA-PCH-80227,Georgia Department of Community Health,2024-01-05,80,False,False,True,https://www.aldora-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.488532,-82.101777
111,Peach Village,6527 Edgewood Avenue,Milner,Lamar,GA,39893,(678) 320-6537,Skilled Nursing Facility,"Adult Day Care, Personal Care, Assisted Living",106,GA-PCH-71925,Georgia Department of Community Health,2024-03-20,88,False,True,True,https://www.milner-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.16587,-85.584758
112,Aldora Commons,2576 Memorial Drive,Aldora,Lamar,GA,33590,(762) 922-2644,Continuing Care Retirement Community,"Adult Day Care, Personal Care, Skilled Nursing, Continuing Care",85,GA-PCH-11786,Georgia Department of Community Health,2024-02-15,95,False,True,True,https://www.aldora-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.988824,-82.470172
113,Pine Estates,7812 Candler Road,Demorest,Habersham,GA,35235,(706) 574-9506,Skilled Nursing Facility,"Skilled Nursing, Personal Care, Memory Care, Independent Living",38,GA-PCH-21011,Georgia Department of Community Health,2024-08-02,80,False,True,True,https://www.demorest-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.564794,-81.299989
114,Plantation Care Center,333 Marietta Street,Cornelia,Habersham,GA,35581,(404) 370-2823,Memory Care Facility,"Personal Care, Assisted Living",108,GA-PCH-37248,Georgia Department of Community Health,2024-09-08,90,False,False,False,https://www.cornelia-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.324276,-82.791309
115,Ridge Manor,1268 Edgewood Avenue,Cornelia,Habersham,GA,38980,(770) 490-1414,Assisted Living Community,"Assisted Living, Continuing Care",91,GA-PCH-65698,Georgia Department of Community Health,2024-01-10,92,True,True,False,https://www.cornelia-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.923584,-83.561757
116,Estate Commons,4548 Moreland Avenue,Demorest,Habersham,GA,37846,(404) 507-1109,Assisted Living Community,"Memory Care, Independent Living",31,GA-PCH-69979,Georgia Department of Community Health,2024-04-08,96,True,False,True,https://www.demorest-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.711493,-85.487463
117,Southern Residence,3695 Howell Mill Road,Helen,White,GA,32660,(478) 465-3538,Independent Living Community,"Personal Care, Memory Care",129,GA-PCH-63132,Georgia Department of Community Health,2024-07-20,70,True,False,False,https://www.helen-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.956772,-82.584949
118,Cleveland Care Center,8052 Edgewood Avenue,Cleveland,White,GA,38118,(470) 910-6089,Personal Care Home,"Skilled Nursing, Personal Care, Respite Care, Independent Living",123,GA-PCH-25065,Georgia Department of Community Health,2024-10-12,96,True,False,False,https://www.cleveland-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.969245,-82.670442
119,Peach Estates,6536 Memorial Drive,Nacoochee,White,GA,31408,(706) 698-7598,Residential Care Facility,"Skilled Nursing, Assisted Living, Independent Living, Respite Care",163,GA-PCH-99920,Georgia Department of Community Health,2024-06-12,74,True,True,False,https://www.nacoochee-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.32175,-81.052223
120,White Memory Care,1683 Peachtree Street,Cleveland,White,GA,33579,(912) 729-8406,Assisted Living Community,"Assisted Living, Independent Living",108,GA-PCH-30466,Georgia Department of Community Health,2024-05-16,71,True,False,True,https://www.cleveland-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.769378,-82.136681
121,Valley Assisted Living,5733 North Avenue,Nacoochee,White,GA,34761,(912) 693-5309,Skilled Nursing Facility,"Adult Day Care, Assisted Living, Personal Care, Continuing Care",69,GA-PCH-47313,Georgia Department of Community Health,2024-02-24,73,True,False,False,https://www.nacoochee-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.993419,-81.841241
122,Heritage Senior Living,1400 Memorial Drive,Young Harris,Towns,GA,37516,(678) 750-1004,Continuing Care Retirement Community,"Respite Care, Continuing Care",49,GA-PCH-18991,Georgia Department of Community Health,2024-04-07,91,True,True,True,https://www.youngharris-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.437766,-82.079854
123,Garden Court,9814 Spring Street,Young Harris,Towns,GA,30686,(478) 448-3253,Adult Day Care Center,"Independent Living, Continuing Care, Skilled Nursing",163,GA-PCH-48394,Georgia Department of Community Health,2024-02-17,74,False,True,True,https://www.youngharris-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.985106,-85.069901
124,Towns Place,1127 Auburn Avenue,Hiawassee,Towns,GA,37804,(770) 710-8837,Residential Care Facility,"Continuing Care, Independent Living, Skilled Nursing",105,GA-PCH-87927,Georgia Department of Community Health,2024-09-28,98,False,False,True,https://www.hiawassee-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.165585,-82.416027
