id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
1,Prairie Point,1000 Main Street,Adams,Adams,IL,60001,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20001,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.adams-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
342,Riverside Living,1300 Oak Street,Pope,Pope,IL,60342,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20342,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.pope-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
343,Prairie Point,1000 Main Street,Pulaski,Pulaski,IL,60343,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20343,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.pulaski-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
344,Lincoln Manor,1100 State Street,Pulaski,Pulaski,IL,60344,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20344,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.pulaski-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7417,-89.6801
345,Heritage Care,1200 Lincoln Avenue,Pulaski,Pulaski,IL,60345,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20345,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.pulaski-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7517,-89.67009999999999
346,Riverside Living,1300 Oak Street,Pulaski,Pulaski,IL,60346,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20346,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.pulaski-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
347,Prairie Point,1000 Main Street,Putnam,Putnam,IL,60347,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20347,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.putnam-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
348,Lincoln Manor,1100 State Street,Putnam,Putnam,IL,60348,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20348,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.putnam-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7417,-89.6801
349,Heritage Care,1200 Lincoln Avenue,Putnam,Putnam,IL,60349,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20349,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.putnam-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7517,-89.67009999999999
350,Riverside Living,1300 Oak Street,Putnam,Putnam,IL,60350,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20350,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.putnam-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
351,Prairie Point,1000 Main Street,Randolph,Randolph,IL,60351,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20351,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.randolph-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
352,Lincoln Manor,1100 State Street,Randolph,Randolph,IL,60352,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20352,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.randolph-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7417,-89.6801
353,Heritage Care,1200 Lincoln Avenue,Randolph,Randolph,IL,60353,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20353,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.randolph-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7517,-89.67009999999999
354,Riverside Living,1300 Oak Street,Randolph,Randolph,IL,60354,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20354,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.randolph-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
355,Prairie Point,1000 Main Street,Richland,Richland,IL,60355,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20355,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.richland-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
356,Lincoln Manor,1100 State Street,Richland,Richland,IL,60356,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20356,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.richland-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7417,-89.6801
357,Heritage Care,1200 Lincoln Avenue,Richland,Richland,IL,60357,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20357,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.richland-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7517,-89.67009999999999
358,Riverside Living,1300 Oak Street,Richland,Richland,IL,60358,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20358,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.richland-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
359,Prairie Point,1000 Main Street,Rock Island,Rock Island,IL,60359,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20359,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.rockisland-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,41.459500000000006,-90.6187
360,Lincoln Manor,1100 State Street,Rock Island,Rock Island,IL,60360,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20360,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.rockisland-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,41.469500000000004,-90.6087
361,Heritage Care,1200 Lincoln Avenue,Rock Island,Rock Island,IL,60361,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20361,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.rockisland-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,41.4795,-90.5987
362,Riverside Living,1300 Oak Street,Rock Island,Rock Island,IL,60362,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20362,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.rockisland-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,41.4895,-90.5887
363,Prairie Point,1000 Main Street,Belleville,St. Clair,IL,60363,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20363,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.stclair-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,38.408100000000005,-89.97200000000001
364,Lincoln Manor,1100 State Street,Belleville,St. Clair,IL,60364,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20364,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.stclair-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,38.4181,-89.962
365,Heritage Care,1200 Lincoln Avenue,Belleville,St. Clair,IL,60365,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20365,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.stclair-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,38.4281,-89.952
366,Riverside Living,1300 Oak Street,Belleville,St. Clair,IL,60366,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20366,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.stclair-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,38.4381,-89.94200000000001
367,Oak Grove,1400 Maple Avenue,Belleville,St. Clair,IL,60367,(316) 404-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,29,IL-ALF-20367,Illinois Department of Public Health,2024-07-05,74,False,True,True,https://www.stclair-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,38.448100000000004,-89.932
368,Meadowbrook,1500 Park Avenue,Belleville,St. Clair,IL,60368,(317) 405-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,30,IL-ALF-20368,Illinois Department of Public Health,2024-08-06,75,False,False,False,https://www.stclair-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,38.4581,-89.922
369,Prairie Point,1000 Main Street,Saline,Saline,IL,60369,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20369,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.saline-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
370,Lincoln Manor,1100 State Street,Saline,Saline,IL,60370,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20370,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.saline-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7417,-89.6801
371,Heritage Care,1200 Lincoln Avenue,Saline,Saline,IL,60371,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20371,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.saline-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7517,-89.67009999999999
372,Riverside Living,1300 Oak Street,Saline,Saline,IL,60372,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20372,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.saline-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
373,Prairie Point,1000 Main Street,Springfield,Sangamon,IL,60373,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20373,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.sangamon-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
374,Lincoln Manor,1100 State Street,Springfield,Sangamon,IL,60374,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20374,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.sangamon-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7417,-89.6801
375,Heritage Care,1200 Lincoln Avenue,Springfield,Sangamon,IL,60375,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20375,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.sangamon-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7517,-89.67009999999999
376,Riverside Living,1300 Oak Street,Springfield,Sangamon,IL,60376,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20376,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.sangamon-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
377,Oak Grove,1400 Maple Avenue,Springfield,Sangamon,IL,60377,(316) 404-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,29,IL-ALF-20377,Illinois Department of Public Health,2024-07-05,74,False,True,True,https://www.sangamon-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7717,-89.6501
378,Meadowbrook,1500 Park Avenue,Springfield,Sangamon,IL,60378,(317) 405-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,30,IL-ALF-20378,Illinois Department of Public Health,2024-08-06,75,False,False,False,https://www.sangamon-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7817,-89.64009999999999
379,Prairie Point,1000 Main Street,Schuyler,Schuyler,IL,60379,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20379,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.schuyler-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
380,Lincoln Manor,1100 State Street,Schuyler,Schuyler,IL,60380,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20380,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.schuyler-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7417,-89.6801
381,Heritage Care,1200 Lincoln Avenue,Schuyler,Schuyler,IL,60381,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20381,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.schuyler-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7517,-89.67009999999999
382,Riverside Living,1300 Oak Street,Schuyler,Schuyler,IL,60382,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20382,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.schuyler-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
383,Prairie Point,1000 Main Street,Scott,Scott,IL,60383,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20383,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.scott-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
384,Lincoln Manor,1100 State Street,Scott,Scott,IL,60384,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20384,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.scott-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7417,-89.6801
385,Heritage Care,1200 Lincoln Avenue,Scott,Scott,IL,60385,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20385,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.scott-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7517,-89.67009999999999
386,Riverside Living,1300 Oak Street,Scott,Scott,IL,60386,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20386,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.scott-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
387,Prairie Point,1000 Main Street,Shelby,Shelby,IL,60387,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20387,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.shelby-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
388,Lincoln Manor,1100 State Street,Shelby,Shelby,IL,60388,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20388,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.shelby-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7417,-89.6801
389,Heritage Care,1200 Lincoln Avenue,Shelby,Shelby,IL,60389,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20389,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.shelby-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7517,-89.67009999999999
390,Riverside Living,1300 Oak Street,Shelby,Shelby,IL,60390,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20390,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.shelby-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
391,Prairie Point,1000 Main Street,Stark,Stark,IL,60391,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20391,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.stark-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
392,Lincoln Manor,1100 State Street,Stark,Stark,IL,60392,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20392,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.stark-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7417,-89.6801
393,Heritage Care,1200 Lincoln Avenue,Stark,Stark,IL,60393,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20393,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.stark-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7517,-89.67009999999999
394,Riverside Living,1300 Oak Street,Stark,Stark,IL,60394,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20394,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.stark-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
395,Prairie Point,1000 Main Street,Stephenson,Stephenson,IL,60395,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20395,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.stephenson-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
396,Lincoln Manor,1100 State Street,Stephenson,Stephenson,IL,60396,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20396,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.stephenson-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7417,-89.6801
397,Heritage Care,1200 Lincoln Avenue,Stephenson,Stephenson,IL,60397,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20397,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.stephenson-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7517,-89.67009999999999
398,Riverside Living,1300 Oak Street,Stephenson,Stephenson,IL,60398,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20398,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.stephenson-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
399,Prairie Point,1000 Main Street,Pekin,Tazewell,IL,60399,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20399,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.tazewell-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,40.478100000000005,-89.5665
400,Lincoln Manor,1100 State Street,Pekin,Tazewell,IL,60400,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20400,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.tazewell-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,40.4881,-89.5565
401,Heritage Care,1200 Lincoln Avenue,Pekin,Tazewell,IL,60401,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20401,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.tazewell-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,40.4981,-89.5465
402,Riverside Living,1300 Oak Street,Pekin,Tazewell,IL,60402,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20402,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.tazewell-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,40.5081,-89.5365
403,Oak Grove,1400 Maple Avenue,Pekin,Tazewell,IL,60403,(316) 404-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,29,IL-ALF-20403,Illinois Department of Public Health,2024-07-05,74,False,True,True,https://www.tazewell-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,40.518100000000004,-89.5265
404,Meadowbrook,1500 Park Avenue,Pekin,Tazewell,IL,60404,(317) 405-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,30,IL-ALF-20404,Illinois Department of Public Health,2024-08-06,75,False,False,False,https://www.tazewell-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,40.5281,-89.5165
405,Prairie Point,1000 Main Street,Union,Union,IL,60405,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20405,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.union-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
406,Lincoln Manor,1100 State Street,Union,Union,IL,60406,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20406,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.union-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7417,-89.6801
407,Heritage Care,1200 Lincoln Avenue,Union,Union,IL,60407,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20407,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.union-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7517,-89.67009999999999
408,Riverside Living,1300 Oak Street,Union,Union,IL,60408,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20408,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.union-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
409,Prairie Point,1000 Main Street,Danville,Vermilion,IL,60409,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20409,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.vermilion-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
410,Lincoln Manor,1100 State Street,Danville,Vermilion,IL,60410,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20410,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.vermilion-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7417,-89.6801
411,Heritage Care,1200 Lincoln Avenue,Danville,Vermilion,IL,60411,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20411,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.vermilion-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7517,-89.67009999999999
412,Riverside Living,1300 Oak Street,Danville,Vermilion,IL,60412,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20412,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.vermilion-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
413,Prairie Point,1000 Main Street,Wabash,Wabash,IL,60413,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20413,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.wabash-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
414,Lincoln Manor,1100 State Street,Wabash,Wabash,IL,60414,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20414,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.wabash-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7417,-89.6801
415,Heritage Care,1200 Lincoln Avenue,Wabash,Wabash,IL,60415,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20415,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.wabash-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7517,-89.67009999999999
416,Riverside Living,1300 Oak Street,Wabash,Wabash,IL,60416,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20416,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.wabash-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
417,Prairie Point,1000 Main Street,Warren,Warren,IL,60417,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20417,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.warren-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
418,Lincoln Manor,1100 State Street,Warren,Warren,IL,60418,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20418,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.warren-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7417,-89.6801
419,Heritage Care,1200 Lincoln Avenue,Warren,Warren,IL,60419,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20419,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.warren-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7517,-89.67009999999999
420,Riverside Living,1300 Oak Street,Warren,Warren,IL,60420,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20420,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.warren-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
421,Prairie Point,1000 Main Street,Washington,Washington,IL,60421,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20421,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.washington-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
422,Lincoln Manor,1100 State Street,Washington,Washington,IL,60422,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20422,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.washington-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7417,-89.6801
423,Heritage Care,1200 Lincoln Avenue,Washington,Washington,IL,60423,(314) 402-1002,Senior Living,Continuing Care; Adult Day Services; Respite Care,27,IL-ALF-20423,Illinois Department of Public Health,2024-05-03,72,False,True,False,https://www.washington-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7517,-89.67009999999999
424,Riverside Living,1300 Oak Street,Washington,Washington,IL,60424,(315) 403-1003,Senior Living,Independent Living; Supportive Living; Alzheimer's Care,28,IL-ALF-20424,Illinois Department of Public Health,2024-06-04,73,True,False,False,https://www.washington-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7617,-89.6601
425,Prairie Point,1000 Main Street,Wayne,Wayne,IL,60425,(312) 400-1000,Senior Living,Assisted Living; Independent Living; Memory Care,25,IL-ALF-20425,Illinois Department of Public Health,2024-03-01,70,True,True,True,https://www.wayne-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.731700000000004,-89.6901
426,Lincoln Manor,1100 State Street,Wayne,Wayne,IL,60426,(313) 401-1001,Senior Living,Personal Care; Skilled Nursing; Rehabilitation,26,IL-ALF-20426,Illinois Department of Public Health,2024-04-02,71,False,False,False,https://www.wayne-senior-living.com,Active,Illinois Department of Public Health,2025-07-17,39.7417,-89.6801
