id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
1,Blue Ridge Manor,1000 Main Street,Burlington,Alamance,NC,27001,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60001,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.alamance-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.9932,-79.45280000000001
80,Blue Ridge Manor,1000 Main Street,Morganton,Burke,NC,27080,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60080,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.burke-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
81,Tar Heel Commons,1100 North Carolina Avenue,Morganton,Burke,NC,27081,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60081,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.burke-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
82,Piedmont Village,1200 State Street,Morganton,Burke,NC,27082,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60082,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.burke-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
83,Coastal Plains Care,1300 Church Street,Morganton,Burke,NC,27083,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60083,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.burke-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
84,Carolina Pines Manor,1400 Oak Street,Morganton,Burke,NC,27084,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60084,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.burke-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
85,Smoky Mountain Village,1500 Maple Avenue,Morganton,Burke,NC,27085,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60085,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.burke-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
86,Blue Ridge Manor,1000 Main Street,Concord,Cabarrus,NC,27086,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60086,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.cabarrus-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.3603,-80.6195
87,Tar Heel Commons,1100 North Carolina Avenue,Concord,Cabarrus,NC,27087,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60087,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.cabarrus-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.3703,-80.6095
88,Piedmont Village,1200 State Street,Concord,Cabarrus,NC,27088,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60088,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.cabarrus-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.3803,-80.59949999999999
89,Coastal Plains Care,1300 Church Street,Concord,Cabarrus,NC,27089,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60089,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.cabarrus-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.390299999999996,-80.5895
90,Carolina Pines Manor,1400 Oak Street,Concord,Cabarrus,NC,27090,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60090,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.cabarrus-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.4003,-80.5795
91,Smoky Mountain Village,1500 Maple Avenue,Concord,Cabarrus,NC,27091,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60091,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.cabarrus-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.4103,-80.56949999999999
92,Research Triangle Commons,1600 Pine Street,Concord,Cabarrus,NC,27092,(710) 206-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,46,NC-ALF-60092,North Carolina Department of Health and Human Services,2024-09-07,81,True,True,False,https://www.cabarrus-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.4203,-80.5595
93,Queen City Manor,1700 Cedar Avenue,Concord,Cabarrus,NC,27093,(711) 207-1007,Senior Living,Assisted Living; Memory Care; Independent Living,47,NC-ALF-60093,North Carolina Department of Health and Human Services,2024-10-08,82,False,False,False,https://www.cabarrus-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.4303,-80.5495
94,Outer Banks Village,1800 First Street,Concord,Cabarrus,NC,27094,(712) 208-1008,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,48,NC-ALF-60094,North Carolina Department of Health and Human Services,2024-11-09,83,False,True,True,https://www.cabarrus-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.4403,-80.6195
95,Appalachian Commons,1900 Second Street,Concord,Cabarrus,NC,27095,(713) 209-1009,Senior Living,Continuing Care; Adult Day Services; Personal Care,49,NC-ALF-60095,North Carolina Department of Health and Human Services,2024-03-10,84,True,False,False,https://www.cabarrus-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.4503,-80.6095
96,Blue Ridge Manor,1000 Main Street,Lenoir,Caldwell,NC,27096,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60096,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.caldwell-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
97,Tar Heel Commons,1100 North Carolina Avenue,Lenoir,Caldwell,NC,27097,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60097,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.caldwell-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
98,Piedmont Village,1200 State Street,Lenoir,Caldwell,NC,27098,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60098,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.caldwell-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
99,Coastal Plains Care,1300 Church Street,Lenoir,Caldwell,NC,27099,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60099,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.caldwell-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
100,Carolina Pines Manor,1400 Oak Street,Lenoir,Caldwell,NC,27100,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60100,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.caldwell-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
101,Smoky Mountain Village,1500 Maple Avenue,Lenoir,Caldwell,NC,27101,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60101,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.caldwell-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
102,Blue Ridge Manor,1000 Main Street,Camden,Camden,NC,27102,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60102,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.camden-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
103,Tar Heel Commons,1100 North Carolina Avenue,Camden,Camden,NC,27103,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60103,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.camden-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
104,Piedmont Village,1200 State Street,Camden,Camden,NC,27104,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60104,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.camden-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
105,Coastal Plains Care,1300 Church Street,Camden,Camden,NC,27105,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60105,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.camden-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
106,Carolina Pines Manor,1400 Oak Street,Camden,Camden,NC,27106,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60106,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.camden-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
107,Smoky Mountain Village,1500 Maple Avenue,Camden,Camden,NC,27107,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60107,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.camden-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
108,Blue Ridge Manor,1000 Main Street,Morehead City,Carteret,NC,27108,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60108,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.carteret-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
109,Tar Heel Commons,1100 North Carolina Avenue,Morehead City,Carteret,NC,27109,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60109,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.carteret-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
110,Piedmont Village,1200 State Street,Morehead City,Carteret,NC,27110,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60110,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.carteret-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
111,Coastal Plains Care,1300 Church Street,Morehead City,Carteret,NC,27111,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60111,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.carteret-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
112,Carolina Pines Manor,1400 Oak Street,Morehead City,Carteret,NC,27112,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60112,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.carteret-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
113,Smoky Mountain Village,1500 Maple Avenue,Morehead City,Carteret,NC,27113,(709) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,45,NC-ALF-60113,North Carolina Department of Health and Human Services,2024-08-06,80,False,False,False,https://www.carteret-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7796,-78.62819999999999
114,Blue Ridge Manor,1000 Main Street,Yanceyville,Caswell,NC,27114,(704) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,40,NC-ALF-60114,North Carolina Department of Health and Human Services,2024-03-01,75,True,True,True,https://www.caswell-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.729600000000005,-78.6782
115,Tar Heel Commons,1100 North Carolina Avenue,Yanceyville,Caswell,NC,27115,(705) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,41,NC-ALF-60115,North Carolina Department of Health and Human Services,2024-04-02,76,False,False,False,https://www.caswell-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7396,-78.6682
116,Piedmont Village,1200 State Street,Yanceyville,Caswell,NC,27116,(706) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,42,NC-ALF-60116,North Carolina Department of Health and Human Services,2024-05-03,77,False,True,False,https://www.caswell-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7496,-78.6582
117,Coastal Plains Care,1300 Church Street,Yanceyville,Caswell,NC,27117,(707) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,43,NC-ALF-60117,North Carolina Department of Health and Human Services,2024-06-04,78,True,False,False,https://www.caswell-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.7596,-78.6482
118,Carolina Pines Manor,1400 Oak Street,Yanceyville,Caswell,NC,27118,(708) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,44,NC-ALF-60118,North Carolina Department of Health and Human Services,2024-07-05,79,False,True,True,https://www.caswell-senior-living.com,Active,North Carolina Department of Health and Human Services,2025-07-17,35.769600000000004,-78.6382
