id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
1,Hawkeye Manor,1000 Main Street,Greenfield,Adair,IA,50001,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70001,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.adair-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.280800000000006,-94.5005
83,Prairie Village,1200 Hawkeye Boulevard,Tipton,Cedar,IA,50083,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70083,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.cedar-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.5464,-91.1554
84,Iowa River Village,1300 Cornfield Drive,Tipton,Cedar,IA,50084,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70084,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.cedar-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.5564,-91.14540000000001
85,Cedar Rapids Commons,1400 Prairie Street,Tipton,Cedar,IA,50085,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70085,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.cedar-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.5664,-91.1354
86,Hawkeye Manor,1000 Main Street,Mason City,Cerro Gordo,IA,50086,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70086,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.cerrogordo-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.103300000000004,-93.24080000000001
87,Cornfield Commons,1100 Iowa Avenue,Mason City,Cerro Gordo,IA,50087,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70087,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.cerrogordo-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.1133,-93.2308
88,Prairie Village,1200 Hawkeye Boulevard,Mason City,Cerro Gordo,IA,50088,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70088,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.cerrogordo-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.1233,-93.2208
89,Iowa River Village,1300 Cornfield Drive,Mason City,Cerro Gordo,IA,50089,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70089,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.cerrogordo-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.1333,-93.2108
90,Cedar Rapids Commons,1400 Prairie Street,Mason City,Cerro Gordo,IA,50090,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70090,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.cerrogordo-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.1433,-93.2008
91,Des Moines Manor,1500 Cedar Avenue,Mason City,Cerro Gordo,IA,50091,(520) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,IA-ALF-70091,Iowa Department of Human Services,2024-08-06,80,False,False,False,https://www.cerrogordo-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.1533,-93.1908
92,Dubuque Village,1600 Des Moines Boulevard,Mason City,Cerro Gordo,IA,50092,(521) 206-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,IA-ALF-70092,Iowa Department of Human Services,2024-09-07,81,True,True,False,https://www.cerrogordo-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.1633,-93.1808
93,Sioux City Commons,1700 Dubuque Drive,Mason City,Cerro Gordo,IA,50093,(522) 207-1007,Senior Living,Assisted Living; Memory Care; Independent Living,42,IA-ALF-70093,Iowa Department of Human Services,2024-10-08,82,False,False,False,https://www.cerrogordo-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.173300000000005,-93.1708
94,Hawkeye Manor,1000 Main Street,Cherokee,Cherokee,IA,50094,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70094,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.cherokee-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.6764,-95.5754
95,Cornfield Commons,1100 Iowa Avenue,Cherokee,Cherokee,IA,50095,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70095,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.cherokee-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.6864,-95.5654
96,Prairie Village,1200 Hawkeye Boulevard,Cherokee,Cherokee,IA,50096,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70096,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.cherokee-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.6964,-95.55539999999999
97,Iowa River Village,1300 Cornfield Drive,Cherokee,Cherokee,IA,50097,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70097,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.cherokee-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.706399999999995,-95.5454
98,Cedar Rapids Commons,1400 Prairie Street,Cherokee,Cherokee,IA,50098,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70098,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.cherokee-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.7164,-95.5354
99,Hawkeye Manor,1000 Main Street,New Hampton,Chickasaw,IA,50099,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70099,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.chickasaw-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.226400000000005,-92.37540000000001
100,Cornfield Commons,1100 Iowa Avenue,New Hampton,Chickasaw,IA,50100,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70100,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.chickasaw-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.2364,-92.36540000000001
101,Prairie Village,1200 Hawkeye Boulevard,New Hampton,Chickasaw,IA,50101,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70101,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.chickasaw-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.2464,-92.3554
102,Iowa River Village,1300 Cornfield Drive,New Hampton,Chickasaw,IA,50102,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70102,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.chickasaw-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.2564,-92.34540000000001
103,Cedar Rapids Commons,1400 Prairie Street,New Hampton,Chickasaw,IA,50103,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70103,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.chickasaw-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.266400000000004,-92.3354
104,Hawkeye Manor,1000 Main Street,Osceola,Clarke,IA,50104,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70104,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.clarke-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.976400000000005,-93.7754
105,Cornfield Commons,1100 Iowa Avenue,Osceola,Clarke,IA,50105,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70105,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.clarke-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.9864,-93.7654
106,Prairie Village,1200 Hawkeye Boulevard,Osceola,Clarke,IA,50106,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70106,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.clarke-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,40.9964,-93.7554
107,Iowa River Village,1300 Cornfield Drive,Osceola,Clarke,IA,50107,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70107,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.clarke-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.0064,-93.7454
108,Cedar Rapids Commons,1400 Prairie Street,Osceola,Clarke,IA,50108,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70108,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.clarke-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.016400000000004,-93.7354
109,Hawkeye Manor,1000 Main Street,Spencer,Clay,IA,50109,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70109,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.clay-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.1764,-95.17540000000001
110,Cornfield Commons,1100 Iowa Avenue,Spencer,Clay,IA,50110,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70110,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.clay-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.1864,-95.1654
111,Prairie Village,1200 Hawkeye Boulevard,Spencer,Clay,IA,50111,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70111,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.clay-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.1964,-95.1554
112,Iowa River Village,1300 Cornfield Drive,Spencer,Clay,IA,50112,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70112,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.clay-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.206399999999995,-95.14540000000001
113,Cedar Rapids Commons,1400 Prairie Street,Spencer,Clay,IA,50113,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70113,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.clay-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,43.2164,-95.1354
114,Hawkeye Manor,1000 Main Street,Elkader,Clayton,IA,50114,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70114,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.clayton-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.8264,-91.47540000000001
115,Cornfield Commons,1100 Iowa Avenue,Elkader,Clayton,IA,50115,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70115,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.clayton-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.8364,-91.4654
116,Prairie Village,1200 Hawkeye Boulevard,Elkader,Clayton,IA,50116,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70116,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.clayton-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.846399999999996,-91.4554
117,Iowa River Village,1300 Cornfield Drive,Elkader,Clayton,IA,50117,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70117,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.clayton-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.856399999999994,-91.4454
118,Cedar Rapids Commons,1400 Prairie Street,Elkader,Clayton,IA,50118,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70118,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.clayton-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.8664,-91.4354
119,Hawkeye Manor,1000 Main Street,Clinton,Clinton,IA,50119,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70119,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.clinton-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.7336,-90.229
120,Cornfield Commons,1100 Iowa Avenue,Clinton,Clinton,IA,50120,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70120,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.clinton-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.7436,-90.219
121,Prairie Village,1200 Hawkeye Boulevard,Clinton,Clinton,IA,50121,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70121,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.clinton-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.7536,-90.20899999999999
122,Iowa River Village,1300 Cornfield Drive,Clinton,Clinton,IA,50122,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70122,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.clinton-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.7636,-90.199
123,Cedar Rapids Commons,1400 Prairie Street,Clinton,Clinton,IA,50123,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70123,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.clinton-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.7736,-90.189
124,Des Moines Manor,1500 Cedar Avenue,Clinton,Clinton,IA,50124,(520) 205-1005,Senior Living,Assisted Living; Personal Care; Hospice Care,40,IA-ALF-70124,Iowa Department of Human Services,2024-08-06,80,False,False,False,https://www.clinton-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.7836,-90.17899999999999
125,Dubuque Village,1600 Des Moines Boulevard,Clinton,Clinton,IA,50125,(521) 206-1006,Senior Living,Skilled Nursing; Rehabilitation; Therapy Services,41,IA-ALF-70125,Iowa Department of Human Services,2024-09-07,81,True,True,False,https://www.clinton-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.7936,-90.169
126,Sioux City Commons,1700 Dubuque Drive,Clinton,Clinton,IA,50126,(522) 207-1007,Senior Living,Assisted Living; Memory Care; Independent Living,42,IA-ALF-70126,Iowa Department of Human Services,2024-10-08,82,False,False,False,https://www.clinton-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.8036,-90.15899999999999
127,Hawkeye Manor,1000 Main Street,Denison,Crawford,IA,50127,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70127,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.crawford-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.976400000000005,-95.37540000000001
128,Cornfield Commons,1100 Iowa Avenue,Denison,Crawford,IA,50128,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70128,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.crawford-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.9864,-95.36540000000001
129,Prairie Village,1200 Hawkeye Boulevard,Denison,Crawford,IA,50129,(517) 202-1002,Senior Living,Continuing Care; Adult Day Services; Personal Care,37,IA-ALF-70129,Iowa Department of Human Services,2024-05-03,77,False,True,False,https://www.crawford-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.9964,-95.3554
130,Iowa River Village,1300 Cornfield Drive,Denison,Crawford,IA,50130,(518) 203-1003,Senior Living,Independent Living; Alzheimer's Care; Dementia Care,38,IA-ALF-70130,Iowa Department of Human Services,2024-06-04,78,True,False,False,https://www.crawford-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.0064,-95.34540000000001
131,Cedar Rapids Commons,1400 Prairie Street,Denison,Crawford,IA,50131,(519) 204-1004,Senior Living,Memory Care; Skilled Nursing; Intermediate Care,39,IA-ALF-70131,Iowa Department of Human Services,2024-07-05,79,False,True,True,https://www.crawford-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,42.016400000000004,-95.3354
132,Hawkeye Manor,1000 Main Street,Adel,Dallas,IA,50132,(515) 200-1000,Senior Living,Assisted Living; Memory Care; Independent Living,35,IA-ALF-70132,Iowa Department of Human Services,2024-03-01,75,True,True,True,https://www.dallas-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.626400000000004,-94.0754
133,Cornfield Commons,1100 Iowa Avenue,Adel,Dallas,IA,50133,(516) 201-1001,Senior Living,Skilled Nursing; Rehabilitation; Respite Care,36,IA-ALF-70133,Iowa Department of Human Services,2024-04-02,76,False,False,False,https://www.dallas-senior-living.com,Active,Iowa Department of Human Services,2025-07-17,41.6364,-94.0654
