Property_ID,Property_Name,Address,City,State,Zip_Code,County,Latitude,Longitude,Total_Units,Assisted_Units,Phone,Client_Group,Client_Type,Program_Type,Source
800001241,Olson Rotary Village,1635 RANDOLPH ST,,,,Kern,,,43,42,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000430,South Haven,3577 Dauphin Island Pkwy.,Mobile,,,Mobile,,,60,60,251-471-1061,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800000668,LARKSPUR GARDENS,109 S LARKSPUR LN,WALNUT RIDGE,,,Lawrence,,,30,30,870-886-7816,Elderly,Elderly,Elderly Housing,HUD
800001189,CASA DE LAS HERMANITAS,2801 E 2ND ST,,,,Los Angeles,,,88,88,323 262-1709,Elderly,Elderly,Elderly Housing,HUD
800000393,PINEWOOD APARTMENTS,1832 Camden By-Pass Hwy 10,,,,Wilcox,,,60,60,334-682-9945,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800000676,Ludbar Apartments,500 Ludbar Cir,,,,Ashley,,,30,30,870-853-2251,Elderly,Elderly,Elderly Housing,HUD
800000700,MULBERRY MANOR (HAP/515),707 MULBERRY ST,Lake Village,,,Chicot,,,50,50,870-265-3851,Elderly,Elderly,Elderly Housing,HUD
800000959,Superior Arboretum Apartments,199  GRAY DR,,,,Pinal,,,42,41,520-689-2112,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800001164,Canterbury Village,23420 AVENIDA ROTELLA,Santa Clarita,,,Los Angeles,,,63,63,661-255-9797,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001929,MIRACLE MILE SENIOR CITIZEN HOUSING CORPORATION,404 Cochran AVE,Los Angeles,,,Los Angeles,,,28,27,323-549-0328,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800004318,NORTHSIDE PROPERTIES I,"14011 N 22ND ST,",University,,,Hillsborough,,,78,78,813-978-3128,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800001227,CASA VALLE,14440 BLEDSOE ST,Los Angeles,,,Los Angeles,,,11,10,(818)782-2211,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000958,Sunland Terrace,435  EAST  SUNLAND AVENUE,Phoenix,,,Maricopa,,,80,80,602-243-0033,Elderly,Elderly,Elderly Housing,HUD
800001191,Casa De Los Amigos,967 Lundy Avenue,San Jose,,,Santa Clara,,,24,23,(408) 937-0794,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800000627,HERITAGE HEIGHTS (HAP/515),1255 W Tulsa St,Siloam Springs,,,Benton,,,85,85,479-524-5855,Elderly,Elderly,Elderly Housing,HUD
800000899,Good Shepherd Homes of Arizona West,6113 N 60TH AVE,,,,Maricopa,,,50,50,623-934-3783,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000343,MAYFAIR TOWERS,4701 WHITESPORT CIR SW,Huntsville,,,Madison,,,54,54,256-883-6108,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800004038,CYPRESS CATHEDRAL APARTMENTS,1601 HAVENDALE BLVD.,,,,Polk,,,68,68,863/293-1528,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000849,Casa De Flores,1775 S 20th Ave,Safford,,,Graham,,,31,30,928-428-0501,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800000937,Paradise Valley Retirement Center,11640-A N 27TH ST,Phoenix,,,Maricopa,,,126,125,602-867-1420,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000975,Verde View Senior Apartments,377 W State Route 260,,,,Yavapai,,,41,40,928-567-9378,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000960,Sweetwater Gardens,2035  EAST  SWEETWATER AVE,Phoenix,,,Maricopa,,,24,24,602-867-4549,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800000660,JACKSONVILLE TOWERS (HAP/223F),200 S Hospital Dr,Jacksonville,,,Pulaski,,,100,100,501-982-9557,Wholly elderly congregate,Elderly,Section 202 - Elderly Housing,HUD
800004063,EL CID APARTMENTS,315 ALMERIA RD,West Palm Beach,,,Palm Beach,,,73,72,561-655-4654,Elderly,Elderly,Elderly Housing,HUD
800000976,Villa Agave,7439 S 7th St,,,,Maricopa,,,9,8,602-243-0288,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800001211,Casa Manana Inn,3700 N SUTTER ST,Stockton,,,San Joaquin,,,163,26,(209)466-4046,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000425,SHELBY WOODS APARTMENTS,100 COLLINS ST,Columbiana,,,Shelby,,,53,53,205 669-0066,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001935,MAYWOOD MANOR COOP,4646 SLAUSON AVE,Maywood,,,Los Angeles,,,55,54,(323)773-5175,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000918,La Casa De Los Leones,3150 NORTH FLOWING WELLS ROAD,Tucson,,,Pima,,,36,36,520-292-0031,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800004296,ABILITIES AT MORNINGSIDE I,2500 HARN BLVD,Clearwater,,,Pinellas,,,6,6,727 538-7370,Wholly physically disabled,Disabled,Section 202 - Elderly Housing,HUD
800004297,MORRIS MANOR,9050 NORFOLK BLVD,Jacksonville,,,Duval,,,168,168,904-764-3252,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800004266,MANATEE COUNTY VOA LIVING CENTER,912 63RD AVENUE W.,BRADENTON,,,Manatee,,,11,10,(813)282-1525,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800001214,Casa Montego,1485 MONTEGO STREET,Walnut Creek,,,Contra Costa,,,80,79,(925) 944-9159,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000427,"SOJOURNER, THE",216 L Overture Cir,,,,Macon,,,100,100,(334)727-0172,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800001160,Candlewood Park,4051 E. CANDLEWOOD ST,Lakewood,,,Los Angeles,,,81,80,562 531-3135,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000919,Lemon Grove Apartments,7220 N 27TH AVE,Phoenix,,,Maricopa,,,84,83,602-995-1961,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001154,Cambrian Center,2360 SAMARITAN Place,,,,Santa Clara,,,153,150,(408) 559-0330,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800000616,Heritage Manor of Fordyce,507 N Edgar St,Fordyce,,,Dallas,,,16,16,870-352-8184,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000618,"WHITE RIVER SENIOR HOUSING, INC (202 HAP)",517 GAYLER ST-2,Clinton,,,Van Buren,,,96,96,501-745-6555,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001124,Bradley House,101 ESPERANZA AVE,Tiburon,,,Marin,,,15,12,415 460-1554,Elderly,Elderly,Elderly Housing,HUD
800000397,PRESBYTERIAN APTS,2211 COUNTRY CLUB AVENUE,Huntsville,,,Madison,,,206,82,256-533-1670,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000978,Villa Escudilla,360 S Papago St,Springerville,,,Apache,,,32,32,9283335234,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000707,Oak Creek Apartments,2526 Oak Creek St,Pocahontas,,,Randolph,,,60,60,(870) 340-2954,Partially physically handicapped,Disabled,Disabled Housing,HUD
800000962,Tanner Gardens,4420 S 18TH PL,Phoenix,,,Maricopa,,,127,127,602-268-8866,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800000917,L M Kelly Apartments,721 E 24th St,Yuma,,,Yuma,,,31,30,928-726-8002,Partially physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800001194,Legacy at Sonoma,1825 SONOMA BLVD,Vallejo,,,Solano,,,136,136,(707) 644-7737,Wholly elderly congregate,Elderly,Elderly Housing,HUD
800004531,UPARC HOUSING II GROUP HOME,1545 PINEHURST RD,Dunedin,,,Pinellas,,,7,6,(727) 799-3330,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000374,OAK HILL APARTMENTS,407 BRANTLEY ST,Opp,,,Covington,,,37,36,(334) 764-6001,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800000375,Southern Oaks/Hilltop Terrace,116 Southern Oaks Drive,Florala,,,Covington,,,45,44,(251) 858-4656,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800001187,CASA DE LA VISTA,440 REDLANDS BLVD,Redlands,,,San Bernardino,,,75,74,(909) 335-8888,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001188,Casa Velasco,3430 FOOTHILL BLVD,Oakland,,,Alameda,,,20,20,(510) 534-6200,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000907,Hassayampa Village,545 Penn Ln,,,,Maricopa,,,40,39,928-684-3733,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000647,HOMESTEAD HOUSE,3210 E Moore Ave,,,,White,,,14,14,870-793-8922,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000648,"HOUSING OPPORTUNITIES, INC.",600 EAST 43RD,Texarkana,,,Miller,,,78,77,903-791-2297,Partially physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800004593,Albany Housing I,2817 Partridge Lane,,,,Dougherty,,,12,10,229-888-6852,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800003814,B'NAI B'RITH HOUSE,1616 LIBERTY ST,Allentown,,,Lehigh,,,271,270,610-821-0207,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001942,MCCLOUD MOTEL APARTMENTS,101 West Minnesota Ave,,,,Siskiyou,,,14,14,707-463-1975,Elderly,Elderly,Elderly Housing,HUD
800000702,NEVADA COUNTY GROUP HOME,678 Hatley Ave,Prescott,,,Nevada,,,11,10,870-887-5062,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001882,Luella Fuller Group Home,342 WEST JOAQUIN AVE,,,,Alameda,,,6,5,(510) 614-0521,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001883,Lula Haynes Plaza,855 E LORENA ST,Fresno,,,Fresno,,,46,46,(559) 266-0114,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000643,Hill Haven Manor,1075 N Hill St,Batesville,,,Independence,,,20,20,870-793-9104,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800004563,WESLEY GROUP HOME,616 SW 3RD ST,,,,Broward,,,7,6,954-399-9644,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800002517,Strawberry Creek Lodge,1320 ADDISON ST,Berkeley,,,Alameda,,,150,53,(510) 841-8330,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002515,Stoneman Village II,375 PRESIDIO LN,,,,Contra Costa,,,60,60,(925) 427-1870,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001125,BRAWLEY SENIOR PLAZA,430 K ST,Brawley,,,Imperial,,,20,20,(760) 351-7000,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000398,PRESBYTERIAN TOWERS,1824 Presbyterian DR SW,Decatur,,,Morgan,,,102,101,(256) 350-3323,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000990,Casa De Exito,107 CALIFORNIA ST,,,,Santa Cruz,,,5,5,(831) 469-1700,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000986,Westward Ho Hsg for the Eld & Hndcp,618 N CENTRAL AVE,,,,Maricopa,,,289,289,602-258-6221,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800004311,New Horizons Properties III - Transitions,3807 SW 34th ST,Gainesville,,,Alachua,,,8,8,(352)378-4583,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800004335,OCEANSIDE ESTATES,6700 102ND AVE N,Pinellas Park,,,Pinellas,,,104,104,(727) 541-6557,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800004278,MCCOWN TOWERS ANNEX,1320 Blvd Of The Arts,,,,Sarasota,,,75,75,(941) 361-6210 X223,Elderly,Elderly,Elderly Housing,HUD
800004544,VILLA ELENA,636 SW 6TH ST,,,,Miami-Dade,,,24,24,(305)445-8821,Elderly,Elderly,Elderly Housing,HUD
800000991,Olive Avenue Apartments,1100 OLIVE AVE,Novato,,,Marin,,,16,16,(415) 883-1601,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000610,Gorman Towers,5800 Grand Ave,Fort Smith,,,Sebastian,,,150,150,479-452-7670,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800004031,CREEKSIDE MANOR Apartments,1318 FRANKLIN ST,,,,Pinellas,,,91,91,727-441-8400,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800004534,UPARC HOUSING V,624 4TH AVE N.,Safety Harbor,,,Pinellas,,,14,12,(727) 799-3330,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800004532,SAN CHRISTOPHER II GROUP HOME,664 SAN CHRISTOPHER DR,,,,Pinellas,,,7,6,727-799-3330,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800004614,AZALEA TOWERS,2910 Tara DR,,,,Lowndes,,,101,100,229 247-1275,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000699,Mt. Ida Gardens,711 Bridge St,,,,Montgomery,,,15,15,501-867-2155,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000955,St. Mary's Manor,6515 NORTH 39TH AVENUE,,,,Maricopa,,,41,40,602-973-3139,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000437,SPRING GARDENS,Spring Garden Circle,,,,Jefferson,,,100,100,(205) 841-5032,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000362,MOULTON MANOR,111 TOMMIE DR,Moulton,,,Lawrence,,,45,45,256-974-1196,Elderly,Elderly,Elderly Housing,HUD
800004315,NEW OUTLOOK II,1241 Bluehill Dr N,,,,Duval,,,25,24,(904) 757-7201,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800001117,Alcoa Boise Cascade,701 FAIRGROUNDS DR,,,,Sacramento,,,52,52,(916) 456-6427,Wholly elderly congregate,Elderly,Elderly Housing,HUD
800004289,MILDRED AND CLAUDE PEPPER TOWERS,2350 NW 54TH ST,Brownsville,,,Miami-Dade,,,151,150,(305) 635-6494,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000973,Valley of the Sun School 1,2356 WEST  MARCONI AVENUE,Phoenix,,,Maricopa,,,25,25,602-371-0806,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000392,PINEVIEW APARTMENTS,201 OAKWOOD STREET,,,,Escambia,,,20,20,251-575-4203,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000926,Memorial Towers,1405 S 7TH AVE,Phoenix,,,Maricopa,,,153,152,602-253-0367,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800003757,Samuel J. Simmons NCBA Estates,"2801 14th Street, NW",Washington,,,District Of Columbia,,,175,174,(202)387-4367,Wholly elderly congregate,Elderly,Section 202 - Elderly Housing,HUD
800003762,CHHI House (Otis House),1203 1/2 Otis St. N.E.,Washington,,,District Of Columbia,,,6,6,(202) 832-6681,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000435,SOUTHWOOD GARDENS,100/13-18 Southwood Gardens,Russellville,,,Franklin,,,50,50,(256) 332-9027,Elderly,Elderly,Elderly Housing,HUD
800000673,Lifeline Apartments,139 Conniebrook Ln,,,,Izard,,,20,10,501-303-3135,Partially physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800001197,Casa del Pueblo,200 S MARKET ST,,,,Santa Clara,,,165,154,408-294-5380,Elderly,Elderly,Elderly Housing,HUD
800000394,PRATTWOOD APARTMENTS,701 E 6TH ST,Prattville,,,Autauga,,,50,50,(334) 365-3442,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000395,PRESBYTERIAN APTS - NORTHPORT,3845 HIGHWAY 69 N,,,,Tuscaloosa,,,98,98,(205)339-5180,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000914,Kivel Manor,3040 N 36TH ST,Phoenix,,,Maricopa,,,254,254,602-956-0150,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800000928,Mesa Silvercrest,255 E 6TH ST,Mesa,,,Maricopa,,,82,81,4806499117,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001126,Sycamore Place,1100 Sycamore Ct,,,,Contra Costa,,,41,40,(925) 634-6200,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001226,Casa TELACU,251 S ARIZONA ST,East Los Angeles,,,Los Angeles,,,75,74,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000438,Spring Grove Apartments,500 Turner Avenue S E,Fort Payne,,,Dekalb,,,53,53,(256) 845-6875,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000606,Garland Towers & Garden Apartments,126 Oriole St,Hot Springs,,,Garland,,,70,70,501-623-9769,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800000607,GATEWAY APARTMENTS (811),415 Cleveland,Jacksonville,,,Pulaski,,,17,16,501-982-6591,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000929,Mihalic's Project,2825 E TURNEY AVE,Phoenix,,,Maricopa,,,12,10,602-233-0115,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000988,O'Farrell Towers,477 OFARRELL ST,San Francisco,,,San Francisco,,,101,101,(415) 771-2708,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800003811,AMC HSG aka WOODMONT GARDEN APTS.,19 Country Club DR,,,,New Castle,,,16,15,302-427-0787,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800003812,ARC HUD I,3676 South State Street,,,,Sussex,,,13,13,(302) 996-9400,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800002543,Empire Village,"254  PALIN AVENUE, #5",Galt,,,Sacramento,,,54,54,209-745-1862,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000940,Pineview Manor,304 S Clark Rd,Payson,,,Gila,,,29,29,928-474-1317,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000655,Independent Living Services Apartments (HAP),607 S German Ln,Conway,,,Faulkner,,,18,17,501-327-0723,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800002472,SPASTIC CHILDRENS HSE,2220 N WESTLAKE BLVD,Thousand Oaks,,,Ventura,,,11,10,(805) 371-0080,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800002195,PILGRIM TOWER,1207 S Vermont Ave,,,,Los Angeles,,,111,97,,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800000387,PHOENIX HOUSE APARTMENTS,4400 KNIGHT RD,,,,Madison,,,14,14,256-883-6108,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800000664,KELLY MEMORIAL HOMES,7 KELLY HOMES.,Hope,,,Hempstead,,,48,48,870-777-5742,Elderly,Elderly,Elderly Housing,HUD
800000350,FAUSH METROPOLITAN MANOR,5701 1ST AVE S,Birmingham,,,Jefferson,,,50,50,(205)591-1149,Partially physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800001236,CATALYST APARTMENTS,235 MARTELLA STREET,Salinas,,,Monterey,,,12,12,(831)649-4522,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000360,Eastview Retirement Center,297 SYLVEST DR,Montgomery,,,Montgomery,,,50,50,(334) 279-7673,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800001251,Ceres Christian Terrace,1859 RICHARD WAY,Ceres,,,Stanislaus,,,67,67,(209) 537-5712,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001218,CASA PANORAMA TOWER,14555 Osborne St,Los Angeles,,,Los Angeles,,,154,153,,Elderly,Elderly,Elderly Housing,HUD
800000701,Mulberry Place,415 MULBERRY ST,Jacksonville,,,Pulaski,,,19,18,501-982-4388,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000434,NAVCO ROAD GROUP HOME,1305 NAVCO ROAD,MOBILE,,,Mobile,,,11,10,251-300-3500,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001436,Eastern Park Apts,711 EDDY ST,,,,San Francisco,,,202,201,(415) 776-0114,Wholly elderly congregate,Elderly,Section 202 - Elderly Housing,HUD
800000361,MONTREAT  APARTMENTS,1850 DARBY DR,,,,Lauderdale,,,100,100,(256) 767-2211,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000903,Cplc Villas,7235 S 7th St,,,,Maricopa,,,42,41,602-243-4137,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800000966,Toby House II,1601 W DESERT COVE,Phoenix,,,Maricopa,,,16,15,602-943-0726,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800001934,MAYFLOWER GARDENS II,6570 W AVENUE L-12,,,,Los Angeles,,,76,76,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000351,MIDTOWN APARTMENTS,"100 MIDTOWN AVE, HWY 231",Midland City,,,Dale,,,16,16,334-983-3113,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800000981,Viviendas Asistenciales,5602 EAST EDISON STREET,Tucson,,,Pima,,,30,29,520-298-6877,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001893,Macarthur Apts,1130 F ST,Los Banos,,,Merced,,,50,50,209.829.0136,Elderly,Elderly,Elderly Housing,HUD
800000583,COTTONWOOD HEIGHTS APARTMENTS,825 Cottonwood Rd,Harrison,,,Boone,,,64,64,870-365-0569,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800002502,Dino Papavero Senior Centre,16707 MARYGOLD AVE,Fontana,,,San Bernardino,,,151,150,909-350-0575,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002503,STEELWORKERS OLDTIMERS CENTER of CHINO,12855 OAKS AVE,Chino,,,San Bernardino,,,84,84,909 591 3244,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002527,Summertree Apartments,555 COMMUNITY LN,Woodland,,,Yolo,,,93,91,530-666-0121,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000856,Casa Sierra Vista,600 E 25th St,Yuma,,,Yuma,,,30,30,928-782-3823 ext. 124,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800000858,Casitas De Santa Cruz,1769 W Target Range Rd,,,,Santa Cruz,,,40,39,520-287-9133,Wholly elderly congregate,Elderly,Section 202 - Elderly Housing,HUD
800000984,Waymark Gardens,5325 WEST  BUTLER DRIVE,Glendale,,,Maricopa,,,151,150,623-931-7002,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000879,Council House Apartments,2323 E 10TH ST,Tucson,,,Pima,,,150,149,520-623-4686,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001174,Carondelet Snr Cit Apts,512 S CARONDELET ST,Los Angeles,,,Los Angeles,,,46,46,213-487-7298,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002526,Summerfield Plaza,2624 Traction Avenue,Sacramento,,,Sacramento,,,40,40,916-924-0961,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800001890,Lytton Gardens II,649 UNIVERSITY AVE,Palo Alto,,,Santa Clara,,,100,100,(650)328-3300,Wholly elderly congregate,Elderly,Section 202 - Elderly Housing,HUD
800001253,CERRO PUEBLO,2835 CLAIRMONT DR.,San Diego,,,San Diego,,,46,46,619-275-5361,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000705,North Arkansas Special Housing,1730 N STATE ST,Batesville,,,Independence,,,18,16,870-257-4411,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000995,Acacia Villa Apts,10931 ACACIA PKWY,Garden Grove,,,Orange,,,161,160,7145376718,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800000355,MOBILE COMMUNITY HOMES,7250 Old Military Rd,,,,Mobile,,,33,30,(251) 639-2301,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000910,Hong Ning House of Phoenix,3920 N 24TH AVE,Phoenix,,,Maricopa,,,58,58,602-234-3534,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000417,ROOSEVELT MANOR,5812 ELLINGTON STREET BUILDING 1,Bessemer,,,Jefferson,,,50,50,205-425-8339,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001184,Casa De Esperanza,12000 DENHOLM DR,El Monte,,,Los Angeles,,,9,8,(626) 444-8943,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800002470,SOUTHLAKE TOWER,1501 ALICE ST,,,,Alameda,,,130,130,510-465-0481,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001618,Harriet Tubman Terrace,2870 ADELINE ST,Berkeley,,,Alameda,,,91,91,(510)843-0134,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000912,Kachina Place,6238 N 63RD AVE,Glendale,,,Maricopa,,,40,39,623-842-9159,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800000913,Kingman Heights,1020 DETROIT AVE,Kingman,,,Mohave,,,33,33,928-753-2425,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001198,CASA DEL RETIRO,357 BLAIR AVE,,,,Imperial,,,46,46,760-890-0606,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000674,Lighthouse Group Home,2145 N Heights Ave,,,,Independence,,,11,10,870-793-8900,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000623,HEMINGWAY APARTMENTS,2514 S 48th St,,,,Washington,,,8,8,479-750-7349,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800001180,Casa Colina Del Sol,5207 52nd Place,San Diego,,,San Diego,,,75,74,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000658,Independent Living II,819 28th St,Van Buren,,,Crawford,,,22,20,479-452-9461,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001887,LUTHERAN TOWERS,2340 4TH ST,Long Beach,,,Los Angeles,,,93,92,,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800001619,Hartford Place,2058 HARTFORD DR,Chico,,,Butte,,,21,20,(530) 345-2029,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000409,RIDGE MANOR  II,2104 Wolf Ridge Rd.,Prichard,,,Mobile,,,80,80,251-452-2615,Elderly,Elderly,Elderly Housing,HUD
800002160,Parkview Christian Estates,3112 NAPIER DR,Modesto,,,Stanislaus,,,98,60,(209) 521-0860,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
